"Name","Position","Team","Year","Week","RushYds","RushTD","RushAtt","RushAve","RushLong"
"peyton barber","RB","TB","2018","14","42","0","14","3.0","13"
"wayne gallman","RB","NYG","2018","14","38","0","14","2.7","6"
"leonard fournette","RB","JAX","2018","14","36","0","14","2.6","7"
"royce freeman","RB","DEN","2018","14","36","0","6","6.0","23"
"josh adams","RB","PHI","2018","14","36","0","7","5.1","24"
"deshaun watson","QB","HOU","2018","14","35","0","5","7.0","12"
"legarrette blount","RB","DET","2018","14","33","0","12","2.8","14"
"lamar miller","RB","HOU","2018","14","33","1","14","2.4","13"
"marlon mack","RB","IND","2018","14","33","1","14","2.4","7"
"doug martin","RB","OAK","2018","14","32","1","16","2.0","9"
"phillip lindsay","RB","DEN","2018","14","30","1","14","2.1","5"
"theo riddick","RB","DET","2018","14","28","0","6","4.7","9"
"todd gurley","RB","LAR","2018","14","28","0","11","2.5","12"
"jaylen samuels","RB","PIT","2018","14","28","0","11","2.5","9"
"rod smith 3","RB","DAL","2018","14","27","0","4","6.8","14"
"case keenum","QB","DEN","2018","14","24","0","4","6.0","16"
"kenyan drake","RB","MIA","2018","14","24","0","6","4.0","11"
"jalen richard","WR","OAK","2018","14","24","0","8","3.0","8"
"cam newton","QB","CAR","2018","14","23","0","5","4.6","11"
"chris thompson","RB","WAS","2018","14","23","0","3","7.7","12"
"mitchell trubisky","QB","CHI","2018","14","23","0","6","3.8","13"
"mike davis 3","RB","SEA","2018","14","22","0","3","7.3","13"
"isaiah mckenzie","WR","BUF","2018","14","22","1","4","5.5","15"
"alfred blue","RB","HOU","2018","14","21","1","6","3.5","11"
"elijhaa penny","FB","NYG","2018","14","21","0","5","4.2","8"
"justin davis","RB","LAR","2018","14","19","0","1","19.0","19"
"cody kessler","QB","JAX","2018","14","17","0","5","3.4","10"
"jamaal williams","RB","GB","2018","14","17","0","4","4.3","9"
"adrian peterson","RB","WAS","2018","14","16","0","10","1.6","12"
"jacquizz rodgers","RB","TB","2018","14","16","0","4","4.0","9"
"andrew luck","QB","IND","2018","14","16","0","6","2.7","13"
"joshua dobbs","QB","PIT","2018","14","15","0","2","7.5","10"
"damien williams","RB","KC","2018","14","14","1","8","1.8","5"
"alex erickson","WR","CIN","2018","14","14","0","1","14.0","14"
"chase edmonds","RB","ARI","2018","14","14","0","3","4.7","8"
"dion lewis","RB","TEN","2018","14","13","0","10","1.3","5"
"ryan tannehill","QB","MIA","2018","14","13","0","1","13.0","13"
"james white","RB","NE","2018","14","13","0","4","3.3","11"
"marcus mariota","QB","TEN","2018","14","13","0","4","3.3","12"
"jeff driskel","QB","CIN","2018","14","12","0","2","6.0","9"
"justin jackson 2","RB","LAC","2018","14","12","0","7","1.7","3"
"tim patrick","WR","DEN","2018","14","11","0","1","11.0","11"
"marcus murphy","RB","BUF","2018","14","10","0","4","2.5","6"
"sam darnold","QB","NYJ","2018","14","10","0","4","2.5","9"
"adam thielen","WR","MIN","2018","14","8","0","1","8.0","8"
"philip rivers","QB","LAC","2018","14","7","0","2","3.5","5"
"matthew stafford","QB","DET","2018","14","7","0","1","7.0","7"
"giovani bernard","RB","CIN","2018","14","7","0","3","2.3","6"
"tj yeldon","RB","JAX","2018","14","7","0","1","7.0","7"
"tyreek hill","WR","KC","2018","14","6","0","1","6.0","6"
"jarius wright","WR","CAR","2018","14","5","0","1","5.0","5"
"kirk cousins","QB","MIN","2018","14","5","0","3","1.7","4"
"isaiah crowell","RB","NYJ","2018","14","5","0","2","2.5","5"
"stefon diggs","WR","MIN","2018","14","5","0","1","5.0","5"
"cameron artis payne","RB","CAR","2018","14","5","0","1","5.0","5"
"jared goff","QB","LAR","2018","14","5","0","1","5.0","5"
"brian hill","RB","ATL","2018","14","5","0","1","5.0","5"
"stevan ridley","RB","PIT","2018","14","4","1","5","0.8","2"
"alfred morris","RB","SF","2018","14","4","0","2","2.0","4"
"latavius murray","RB","MIN","2018","14","4","0","3","1.3","2"
"zach line","FB","NO","2018","14","4","0","1","4.0","4"
"byron marshall","RB","WAS","2018","14","4","0","1","4.0","4"
"tom brady","QB","NE","2018","14","3","0","1","3.0","3"
"wendell smallwood","RB","PHI","2018","14","3","0","1","3.0","3"
"andy janovich","FB","DEN","2018","14","3","0","1","3.0","3"
"josh rosen","QB","ARI","2018","14","3","0","2","1.5","2"
"trenton cannon","RB","NYJ","2018","14","3","1","5","0.6","4"
"darren sproles","RB","PHI","2018","14","2","0","1","2.0","2"
"anthony sherman","FB","KC","2018","14","2","0","1","2.0","2"
"james develin","FB","NE","2018","14","2","1","1","2.0","2"
"rex burkhead","RB","NE","2018","14","2","0","4","0.5","3"
"dak prescott","QB","DAL","2018","14","2","0","4","0.5","6"
"baker mayfield","QB","CLE","2018","14","2","0","4","0.5","3"
"lesean mccoy","RB","BUF","2018","14","1","0","2","0.5","1"
"ty montgomery","RB","BAL","2018","14","1","0","2","0.5","1"
"taquan mizzell","RB","CHI","2018","14","1","0","1","1.0","1"
"nyheim hines","RB","IND","2018","14","1","0","3","0.3","2"
"matt ryan","QB","ATL","2018","14","0","0","1","0.0","0"
"alex mack","C","ATL","2018","14","0","0","0","-","0"
"andre roberts","WR","NYJ","2018","14","0","0","0","-","0"
"rontez miles","S","NYJ","2018","14","0","0","0","-","0"
"keenan allen","WR","LAC","2018","14","0","0","1","0.0","0"
"joe looney","C","DAL","2018","14","0","0","0","-","0"
"connor mcgovern","C","DEN","2018","14","0","0","0","-","0"
"corey davis","WR","TEN","2018","14","0","0","1","0.0","0"
"brendan langley","WR","DEN","2018","14","0","0","0","-","0"
"alex armah","FB","CAR","2018","14","0","0","1","0.0","0"
"jaire alexander","CB","GB","2018","14","0","0","0","-","0"
"dj moore 2","WR","CAR","2018","14","0","0","1","0.0","0"
"richie james","WR","SF","2018","14","0","0","0","-","0"
"greg stroman","CB","WAS","2018","14","0","0","0","-","0"
"cameron batson","WR","TEN","2018","14","0","0","0","-","0"
"drew brees","QB","NO","2018","14","-1","1","3","-0.3","1"
"derek carr","QB","OAK","2018","14","-1","0","1","-1.0","-1"
"deshone kizer","QB","GB","2018","14","-1","0","1","-1.0","-1"
"courtland sutton","WR","DEN","2018","14","-1","0","1","-1.0","-1"
"kyle lauletta","QB","NYG","2018","14","-2","0","1","-2.0","-2"
"tyler lockett","WR","SEA","2018","14","-3","0","2","-1.5","1"
"carson wentz","QB","PHI","2018","14","-3","0","4","-0.8","1"
"marvin hall","WR","ATL","2018","14","-3","0","1","-3.0","-3"
"patrick mahomes ii","QB","KC","2018","14","-3","0","2","-1.5","2"
"jehu chesson","WR","WAS","2018","14","-4","0","1","-4.0","-4"
"corey clement","RB","PHI","2018","14","-4","0","1","-4.0","-4"
"jj nelson","WR","ARI","2018","14","-5","0","1","-5.0","-5"
"duke johnson","RB","CLE","2018","14","-6","0","2","-3.0","0"
"taysom hill","TE","NO","2018","14","-6","0","1","-6.0","-6"
"darrius heyward bey","WR","PIT","2018","14","-7","0","1","-7.0","-7"
"nick mullens","QB","SF","2018","14","-10","0","5","-2.0","-1"
