"Name","Position","Team","Year","Week","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"travis kelce","TE","KC","2018","17","62","0","5","9","12.4","25"
"brandin cooks","WR","LAR","2018","17","62","2","5","9","12.4","21"
"david njoku","TE","CLE","2018","17","62","0","3","7","20.7","42"
"ty hilton","WR","IND","2018","17","61","0","2","6","30.5","43"
"taylor gabriel","WR","CHI","2018","17","61","0","4","4","15.3","40"
"ian thomas","TE","CAR","2018","17","61","1","5","7","12.2","31"
"eric ebron","TE","IND","2018","17","60","1","4","6","15.0","22"
"alshon jeffery","WR","PHI","2018","17","59","1","5","5","11.8","19"
"kendrick bourne","WR","SF","2018","17","59","1","5","6","11.8","20"
"eli rogers","WR","PIT","2018","17","57","0","7","9","8.1","17"
"josh reynolds","WR","LAR","2018","17","55","2","4","7","13.8","29"
"mark andrews","TE","BAL","2018","17","54","0","4","5","13.5","28"
"kenyan drake","RB","MIA","2018","17","52","0","5","5","10.4","19"
"chad williams 2","WR","ARI","2018","17","51","0","5","11","10.2","15"
"andy jones","WR","DET","2018","17","50","0","6","12","8.3","15"
"michael gallup","WR","DAL","2018","17","50","0","3","6","16.7","24"
"allen hurns","WR","DAL","2018","17","49","0","1","1","49.0","49"
"daesean hamilton","WR","DEN","2018","17","49","0","5","8","9.8","14"
"corey davis","WR","TEN","2018","17","48","0","5","7","9.6","18"
"tim patrick","WR","DEN","2018","17","48","0","4","7","12.0","21"
"stefon diggs","WR","MIN","2018","17","47","1","8","10","5.9","18"
"chris ivory","RB","BUF","2018","17","46","0","1","1","46.0","46"
"breshad perriman","WR","CLE","2018","17","45","1","3","4","15.0","28"
"keelan cole","WR","JAX","2018","17","45","0","4","8","11.3","19"
"river cracraft","WR","DEN","2018","17","44","0","1","2","44.0","44"
"levine toilolo","TE","DET","2018","17","43","1","4","4","10.8","16"
"hayden hurst","TE","BAL","2018","17","43","0","2","4","21.5","32"
"royce freeman","RB","DEN","2018","17","43","0","8","10","5.4","9"
"marquez valdes scantling","WR","GB","2018","17","43","0","3","8","14.3","19"
"tj jones","WR","DET","2018","17","40","2","3","4","13.3","23"
"nelson agholor","WR","PHI","2018","17","40","2","5","6","8.0","22"
"jaylen samuels","RB","PIT","2018","17","40","0","7","8","5.7","12"
"vance mcdonald","TE","PIT","2018","17","39","0","3","6","13.0","22"
"james white","RB","NE","2018","17","39","1","4","5","9.8","17"
"cameron brate","TE","TB","2018","17","39","0","2","4","19.5","21"
"adam thielen","WR","MIN","2018","17","38","0","3","4","12.7","18"
"juju smith schuster","WR","PIT","2018","17","37","1","5","10","7.4","12"
"larry fitzgerald","WR","ARI","2018","17","36","1","4","9","9.0","15"
"tyler higbee","TE","LAR","2018","17","36","0","1","1","36.0","36"
"phillip dorsett","WR","NE","2018","17","34","1","5","5","6.8","9"
"golden tate","WR","PHI","2018","17","33","0","4","6","8.3","14"
"trey burton","TE","CHI","2018","17","33","0","5","6","6.6","9"
"matt lacosse","TE","DEN","2018","17","33","0","5","8","6.6","12"
"deandre carter","WR","HOU","2018","17","33","0","4","5","8.3","12"
"josh doctson","WR","WAS","2018","17","33","0","2","4","16.5","20"
"saquon barkley","RB","NYG","2018","17","33","0","4","8","8.3","17"
"josh adams","RB","PHI","2018","17","33","0","3","3","11.0","13"
"chester rogers","WR","IND","2018","17","32","0","3","4","10.7","17"
"jason croom","TE","BUF","2018","17","32","0","2","4","16.0","26"
"calvin ridley","WR","ATL","2018","17","32","1","5","5","6.4","12"
"javon wims","WR","CHI","2018","17","32","0","4","4","8.0","16"
"richie james","WR","SF","2018","17","32","1","3","5","10.7","22"
"seth roberts","WR","OAK","2018","17","31","0","5","5","6.2","10"
"amari cooper","WR","DAL","2018","17","31","0","5","11","6.2","11"
"zach zenner","RB","DET","2018","17","30","0","1","2","30.0","30"
"andy janovich","FB","DEN","2018","17","30","1","2","2","15.0","20"
"james conner","RB","PIT","2018","17","30","0","3","3","10.0","20"
"trequan smith","WR","NO","2018","17","30","1","3","4","10.0","13"
"benjamin watson","TE","NO","2018","17","29","0","2","3","14.5","18"
"john phillips","TE","ARI","2018","17","29","0","2","2","14.5","24"
"mike thomas 2","WR","NO","2018","17","29","0","5","7","5.8","8"
"jared cook","TE","OAK","2018","17","28","0","3","5","9.3","13"
"andre roberts","WR","NYJ","2018","17","28","0","3","4","9.3","15"
"vyncint smith","WR","HOU","2018","17","28","0","3","5","9.3","10"
"randall cobb","WR","GB","2018","17","27","0","1","5","27.0","27"
"doug baldwin","WR","SEA","2018","17","27","0","2","5","13.5","17"
"kenny stills","WR","MIA","2018","17","27","0","3","7","9.0","12"
"dallas goedert","TE","PHI","2018","17","27","0","3","3","9.0","25"
"danny amendola","WR","MIA","2018","17","26","0","4","5","6.5","10"
"mycole pruitt","TE","TEN","2018","17","26","0","2","2","13.0","17"
"willie snead","WR","BAL","2018","17","25","0","1","2","25.0","25"
"james oshaughnessy","TE","JAX","2018","17","25","0","3","4","8.3","10"
"courtland sutton","WR","DEN","2018","17","25","0","1","3","25.0","25"
"nyheim hines","RB","IND","2018","17","25","0","3","5","8.3","17"
"rob gronkowski","TE","NE","2018","17","24","0","2","2","12.0","14"
"robert woods","WR","LAR","2018","17","24","0","2","3","12.0","18"
"melvin gordon","RB","LAC","2018","17","24","0","3","3","8.0","13"
"wendell smallwood","RB","PHI","2018","17","24","0","4","4","6.0","9"
"robby anderson","WR","NYJ","2018","17","24","0","3","8","8.0","13"
"elijah mcguire","RB","NYJ","2018","17","24","0","2","2","12.0","17"
"dion lewis","RB","TEN","2018","17","23","0","3","4","7.7","11"
"darren waller","TE","OAK","2018","17","23","0","3","3","7.7","11"
"tyrell williams","WR","LAC","2018","17","23","0","2","3","11.5","17"
"trent sherfield","WR","ARI","2018","17","23","0","2","4","11.5","18"
"luke stocker","TE","TEN","2018","17","22","1","1","2","22.0","22"
"cj anderson","RB","LAR","2018","17","22","0","3","3","7.3","13"
"kevin white","WR","CHI","2018","17","22","0","1","3","22.0","22"
"christian mccaffrey","RB","CAR","2018","17","22","0","1","1","22.0","22"
"gehrig dieter","WR","KC","2018","17","22","0","1","2","22.0","22"
"jimmy graham","TE","GB","2018","17","21","0","3","5","7.0","16"
"donte moncrief","WR","JAX","2018","17","21","0","2","3","10.5","22"
"bennie fowler","WR","NYG","2018","17","21","0","3","4","7.0","10"
"mo alie cox","TE","IND","2018","17","21","0","1","1","21.0","21"
"dalvin cook","RB","MIN","2018","17","21","0","4","5","5.3","12"
"robert foster","WR","BUF","2018","17","21","1","4","5","5.3","8"
"michael crabtree","WR","BAL","2018","17","20","0","2","2","10.0","13"
"jarius wright","WR","CAR","2018","17","20","0","2","4","10.0","11"
"devontae booker","RB","DEN","2018","17","20","0","5","7","4.0","8"
"logan paulsen","TE","ATL","2018","17","19","0","1","1","19.0","19"
"kyle rudolph","TE","MIN","2018","17","19","0","4","5","4.8","9"
"anthony sherman","FB","KC","2018","17","19","0","2","2","9.5","12"
"jake kumerow","WR","GB","2018","17","19","0","3","4","6.3","7"
"chris moore","S","BAL","2018","17","19","0","2","3","9.5","10"
"lesean mccoy","RB","BUF","2018","17","18","0","2","3","9.0","9"
"rex burkhead","RB","NE","2018","17","18","1","1","2","18.0","18"
"mike gesicki","TE","MIA","2018","17","18","0","1","2","18.0","18"
"john kelly","RB","LAR","2018","17","18","0","1","2","18.0","18"
"darius jennings","WR","TEN","2018","17","17","0","3","5","5.7","7"
"nick vannett","TE","SEA","2018","17","17","0","2","3","8.5","11"
"jalen richard","WR","OAK","2018","17","17","0","2","2","8.5","9"
"trent taylor","WR","SF","2018","17","17","0","3","4","5.7","9"
"dalton schultz","TE","DAL","2018","17","17","0","1","2","17.0","17"
"xavier grimble","TE","PIT","2018","17","16","0","1","1","16.0","16"
"jamaal williams","RB","GB","2018","17","16","0","3","3","5.3","9"
"david moore","WR","SEA","2018","17","16","0","2","4","8.0","12"
"bobo wilson","WR","TB","2018","17","16","0","1","1","16.0","16"
"mark ingram","RB","NO","2018","17","15","0","2","2","7.5","16"
"michael floyd","WR","WAS","2018","17","15","0","2","3","7.5","8"
"zach ertz","TE","PHI","2018","17","15","0","3","4","5.0","7"
"kyle juszczyk","RB","SF","2018","17","15","0","1","2","15.0","15"
"auden tate","WR","CIN","2018","17","15","0","1","3","15.0","15"
"chris thompson","RB","WAS","2018","17","14","0","5","8","2.8","7"
"scott simonson","TE","NYG","2018","17","14","0","2","2","7.0","9"
"rod smith 3","RB","DAL","2018","17","14","0","2","3","7.0","8"
"durham smythe","TE","MIA","2018","17","14","0","3","4","4.7","5"
"russell gage","WR","ATL","2018","17","14","0","2","2","7.0","7"
"matt flanagan","TE","WAS","2018","17","14","0","1","1","14.0","14"
"kapri bibbs","RB","GB","2018","17","13","0","3","5","4.3","5"
"derrick henry","RB","TEN","2018","17","13","0","1","1","13.0","13"
"darren sproles","RB","PHI","2018","17","12","0","2","3","6.0","12"
"alfred blue","RB","HOU","2018","17","12","0","2","3","6.0","7"
"mike davis 3","RB","SEA","2018","17","12","0","2","3","6.0","7"
"tommylee lewis","WR","NO","2018","17","12","0","1","1","12.0","12"
"tavon austin","WR","DAL","2018","17","10","0","1","3","10.0","10"
"dede westbrook","WR","JAX","2018","17","10","0","3","7","3.3","6"
"kyle williams 2","DT","BUF","2018","17","9","0","1","1","9.0","9"
"brandon bolden","RB","MIA","2018","17","9","0","1","1","9.0","9"
"kelvin benjamin","WR","KC","2018","17","9","0","1","1","9.0","9"
"tevin coleman","RB","ATL","2018","17","9","0","1","1","9.0","9"
"ty montgomery","RB","BAL","2018","17","9","0","1","3","9.0","9"
"brian hill","RB","ATL","2018","17","9","0","1","1","9.0","9"
"nick bellore","FB","DET","2018","17","8","0","1","1","8.0","8"
"giovani bernard","RB","CIN","2018","17","8","0","2","5","4.0","9"
"ryan griffin","TE","HOU","2018","17","8","0","1","1","8.0","8"
"damien williams","RB","KC","2018","17","8","0","1","1","8.0","8"
"taywan taylor","WR","TEN","2018","17","8","0","2","6","4.0","6"
"tarik cohen","RB","CHI","2018","17","8","0","2","3","4.0","5"
"anthony firkser","TE","TEN","2018","17","8","0","1","1","8.0","8"
"darvin kidsy","WR","WAS","2018","17","8","0","1","2","8.0","8"
"christopher herndon","TE","NYJ","2018","17","8","0","1","3","8.0","8"
"jaron brown","WR","SEA","2018","17","7","0","1","2","7.0","7"
"john brown","WR","BAL","2018","17","7","0","1","3","7.0","7"
"jamison crowder","WR","WAS","2018","17","7","0","1","8","7.0","7"
"laquon treadwell","WR","MIN","2018","17","7","0","1","2","7.0","7"
"jehu chesson","WR","WAS","2018","17","7","0","1","1","7.0","7"
"wayne gallman","RB","NYG","2018","17","7","0","1","1","7.0","7"
"jordan leggett","TE","NYJ","2018","17","7","0","1","4","7.0","7"
"chris carson","RB","SEA","2018","17","7","0","1","1","7.0","7"
"robert tonyan jr","TE","GB","2018","17","7","0","1","2","7.0","7"
"marcell ateman","WR","OAK","2018","17","7","0","1","3","7.0","7"
"allen lazard","WR","GB","2018","17","7","0","1","1","7.0","7"
"carlos hyde","RB","JAX","2018","17","6","0","2","3","3.0","6"
"david johnson 2","RB","ARI","2018","17","6","0","3","4","2.0","10"
"cj uzomah","TE","CIN","2018","17","6","0","1","1","6.0","6"
"elijhaa penny","FB","NYG","2018","17","6","0","1","1","6.0","6"
"jordan thomas","TE","HOU","2018","17","6","0","1","1","6.0","6"
"ross dwelley","TE","SF","2018","17","6","0","1","1","6.0","6"
"matt ryan","QB","ATL","2018","17","5","1","1","1","5.0","5"
"travaris cadet","RB","CAR","2018","17","5","0","1","1","5.0","5"
"jordan howard","RB","CHI","2018","17","5","0","1","2","5.0","5"
"alex armah","FB","CAR","2018","17","5","0","1","1","5.0","5"
"johnny mundt","TE","LAR","2018","17","5","0","1","1","5.0","5"
"jmon moore","WR","GB","2018","17","5","0","1","2","5.0","5"
"jordan wilkins","RB","IND","2018","17","5","0","1","1","5.0","5"
"ray ray mccloud","WR","BUF","2018","17","5","0","1","1","5.0","5"
"alfred morris","RB","SF","2018","17","4","0","1","1","4.0","4"
"ryan grant","WR","IND","2018","17","4","0","1","2","4.0","4"
"chase edmonds","RB","ARI","2018","17","4","0","2","2","2.0","8"
"ryan tannehill","QB","MIA","2018","17","3","1","1","1","3.0","3"
"darren fells","TE","CLE","2018","17","3","0","1","1","3.0","3"
"duke johnson","RB","CLE","2018","17","3","0","1","4","3.0","3"
"noah brown","WR","DAL","2018","17","3","0","1","1","3.0","3"
"taysom hill","TE","NO","2018","17","3","0","1","1","3.0","3"
"jj jones 2","WR","NYJ","2018","17","3","0","1","1","3.0","3"
"jacquizz rodgers","RB","TB","2018","17","2","0","1","1","2.0","2"
"josh bellamy","WR","CHI","2018","17","2","0","1","4","2.0","2"
"james develin","FB","NE","2018","17","2","0","1","1","2.0","2"
"roosevelt nix","FB","PIT","2018","17","2","0","1","1","2.0","2"
"cameron artis payne","RB","CAR","2018","17","2","0","2","2","1.0","3"
"kenneth dixon","RB","BAL","2018","17","2","0","1","1","2.0","2"
"peyton barber","RB","TB","2018","17","2","0","1","1","2.0","2"
"joe mixon","RB","CIN","2018","17","2","0","1","1","2.0","2"
"ryan switzer","WR","PIT","2018","17","2","0","1","3","2.0","2"
"doug martin","RB","OAK","2018","17","1","0","1","2","1.0","1"
"ryan hewitt","TE","IND","2018","17","1","1","1","1","1.0","1"
"john ross","WR","CIN","2018","17","1","0","1","5","1.0","1"
"kalen ballage","RB","MIA","2018","17","1","0","1","1","1.0","1"
"antonio gates","TE","LAC","2018","17","0","0","0","2","-","0"
"virgil green","TE","LAC","2018","17","0","0","0","1","-","0"
"lance kendricks","TE","GB","2018","17","0","0","0","1","-","0"
"torrey smith","WR","CAR","2018","17","0","0","0","2","-","0"
"travis benjamin","WR","LAC","2018","17","0","0","0","1","-","0"
"jamize olawale","FB","DAL","2018","17","0","0","0","1","-","0"
"lamar miller","RB","HOU","2018","17","0","0","2","2","0.0","1"
"aldrick robinson","WR","MIN","2018","17","0","0","0","4","-","0"
"zach line","FB","NO","2018","17","0","0","0","1","-","0"
"josh hill 2","TE","NO","2018","17","0","0","0","1","-","0"
"devante parker","WR","MIA","2018","17","0","0","0","3","-","0"
"chris conley","WR","KC","2018","17","0","0","0","3","-","0"
"justin hardy","WR","ATL","2018","17","0","0","0","2","-","0"
"blake bell","TE","JAX","2018","17","0","0","1","1","0.0","0"
"jesse james 2","TE","PIT","2018","17","0","0","0","1","-","0"
"leonte carroo","WR","MIA","2018","17","0","0","0","1","-","0"
"tajae sharpe","WR","TEN","2018","17","0","0","0","1","-","0"
"cody core","WR","CIN","2018","17","0","0","0","1","-","0"
"darius jackson","RB","DAL","2018","17","0","0","0","1","-","0"
"marvin hall","WR","ATL","2018","17","0","0","0","1","-","0"
"gerald everett","TE","LAR","2018","17","0","0","0","1","-","0"
"josh malone","WR","CIN","2018","17","0","0","0","1","-","0"
"austin ekeler","RB","LAC","2018","17","0","0","0","1","-","0"
"antony auclair","TE","TB","2018","17","0","0","0","1","-","0"
"darrell daniels","TE","ARI","2018","17","0","0","0","1","-","0"
"austin carr","WR","NO","2018","17","0","0","0","1","-","0"
"brandon zylstra","WR","MIN","2018","17","0","0","0","1","-","0"
"dj chark","WR","JAX","2018","17","0","0","0","2","-","0"
"jordan akins","TE","HOU","2018","17","0","0","0","2","-","0"
"justin watson 2","WR","TB","2018","17","0","0","0","1","-","0"
"trenton cannon","RB","NYJ","2018","17","0","0","0","1","-","0"
"chris lacy","WR","DET","2018","17","0","0","0","1","-","0"
"marlon mack","RB","IND","2018","17","-1","0","3","3","-0.3","4"
"nick chubb","RB","CLE","2018","17","-4","0","2","3","-2.0","-2"
