"Name","Position","Team","Year","Week","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"marquise goodwin","WR","SF","2018","15","7","0","1","1","7.0","7"
"james oshaughnessy","TE","JAX","2018","15","7","0","1","1","7.0","7"
"demarcus robinson","WR","KC","2018","15","7","1","2","3","3.5","5"
"equanimeous st brown","WR","GB","2018","15","7","0","1","3","7.0","7"
"keith ford","RB","BUF","2018","15","7","0","1","1","7.0","7"
"maxx williams","TE","BAL","2018","15","6","0","1","2","6.0","6"
"blake bell","TE","JAX","2018","15","6","0","1","1","6.0","6"
"tajae sharpe","WR","TEN","2018","15","6","0","1","1","6.0","6"
"john ross","WR","CIN","2018","15","6","0","1","5","6.0","6"
"jordan wilkins","RB","IND","2018","15","6","0","1","1","6.0","6"
"andre holmes","S","DEN","2018","15","5","0","1","1","5.0","5"
"tj jones","WR","DET","2018","15","5","0","1","3","5.0","5"
"tj yeldon","RB","JAX","2018","15","5","0","1","2","5.0","5"
"jake kumerow","WR","GB","2018","15","5","0","1","2","5.0","5"
"chris moore","S","BAL","2018","15","5","1","1","1","5.0","5"
"ito smith","RB","ATL","2018","15","5","0","2","3","2.5","8"
"chris thompson","RB","WAS","2018","15","4","0","1","2","4.0","4"
"peyton barber","RB","TB","2018","15","4","0","2","2","2.0","3"
"kyle juszczyk","RB","SF","2018","15","3","0","1","1","3.0","3"
"mycole pruitt","TE","TEN","2018","15","2","0","1","2","2.0","2"
"kenneth dixon","RB","BAL","2018","15","2","0","1","1","2.0","2"
"jordan thomas","TE","HOU","2018","15","2","0","1","1","2.0","2"
"jacquizz rodgers","RB","TB","2018","15","1","0","1","1","1.0","1"
"lee smith","TE","OAK","2018","15","1","1","1","1","1.0","1"
"joe mixon","RB","CIN","2018","15","1","0","2","4","0.5","1"
"royce freeman","RB","DEN","2018","15","1","0","1","1","1.0","1"
"michael crabtree","WR","BAL","2018","15","0","0","0","1","-","0"
"legarrette blount","RB","DET","2018","15","0","0","0","1","-","0"
"charles clay","TE","BUF","2018","15","0","0","0","1","-","0"
"jamize olawale","FB","DAL","2018","15","0","0","0","1","-","0"
"rhett ellison","TE","NYG","2018","15","0","0","0","1","-","0"
"doug martin","RB","OAK","2018","15","0","0","0","1","-","0"
"deonte thompson","WR","BUF","2018","15","0","0","0","2","-","0"
"demetrius harris","TE","KC","2018","15","0","0","0","2","-","0"
"dontrelle inman","WR","IND","2018","15","0","0","0","1","-","0"
"donte moncrief","WR","JAX","2018","15","0","0","0","2","-","0"
"keith smith","FB","OAK","2018","15","0","0","0","1","-","0"
"devante parker","WR","MIA","2018","15","0","0","0","1","-","0"
"devin funchess","WR","CAR","2018","15","0","0","0","1","-","0"
"tevin coleman","RB","ATL","2018","15","0","0","0","1","-","0"
"nick oleary","TE","MIA","2018","15","0","0","0","1","-","0"
"zach zenner","RB","DET","2018","15","0","0","3","4","0.0","5"
"matt lengel","TE","CIN","2018","15","0","0","0","2","-","0"
"laquon treadwell","WR","MIN","2018","15","0","0","0","1","-","0"
"josh doctson","WR","WAS","2018","15","0","0","0","2","-","0"
"derrick henry","RB","TEN","2018","15","0","0","1","1","0.0","0"
"austin hooper","TE","ATL","2018","15","0","0","0","1","-","0"
"nick vannett","TE","SEA","2018","15","0","0","0","1","-","0"
"mo alie cox","TE","IND","2018","15","0","0","0","1","-","0"
"chris godwin","WR","TB","2018","15","0","0","0","3","-","0"
"taysom hill","TE","NO","2018","15","0","0","0","1","-","0"
"dan arnold","WR","NO","2018","15","0","0","0","2","-","0"
"nick chubb","RB","CLE","2018","15","0","0","0","1","-","0"
"sam hubbard","DE","CIN","2018","15","0","0","0","1","-","0"
"jalen tolliver","WR","ARI","2018","15","0","0","0","1","-","0"
"jeff wilson","RB","SF","2018","15","0","0","0","1","-","0"
"matt flanagan","TE","WAS","2018","15","0","0","0","1","-","0"
"josh adams","RB","PHI","2018","15","0","0","0","1","-","0"
"khadarel hodge 2","WR","LAR","2018","15","0","0","0","1","-","0"
"ryan griffin","TE","HOU","2018","15","-1","0","1","1","-1.0","-1"
"ronald jones ii","RB","TB","2018","15","-1","0","1","2","-1.0","-1"
"kalen ballage","RB","MIA","2018","15","-2","0","1","1","-2.0","-2"
"derek carr","QB","OAK","2018","15","-9","0","1","1","-9.0","-9"
