"Name","Position","Team","Year","Week","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"willie snead","WR","BAL","2018","1","49","1","4","6","12.3","20"
"zach ertz","TE","PHI","2018","1","48","0","5","10","9.6","18"
"jordan reed","TE","WAS","2018","1","48","1","4","5","12.0","22"
"sterling shepard","WR","NYG","2018","1","48","0","5","7","9.6","16"
"brandon marshall 2","WR","SEA","2018","1","46","1","3","6","15.3","20"
"ty hilton","WR","IND","2018","1","46","1","5","11","9.2","13"
"christian mccaffrey","RB","CAR","2018","1","45","0","6","9","7.5","14"
"courtland sutton","WR","DEN","2018","1","45","0","2","5","22.5","25"
"benjamin watson","TE","NO","2018","1","44","0","4","4","11.0","21"
"tyler eifert","TE","CIN","2018","1","44","0","3","3","14.7","29"
"john brown","WR","BAL","2018","1","44","1","3","4","14.7","29"
"stefon diggs","WR","MIN","2018","1","43","1","3","6","14.3","22"
"devin funchess","WR","CAR","2018","1","41","0","3","5","13.7","15"
"robby anderson","WR","NYJ","2018","1","41","1","1","1","41.0","41"
"chris godwin","WR","TB","2018","1","41","1","3","4","13.7","16"
"nick boyle","WR","BAL","2018","1","40","0","3","6","13.3","25"
"todd gurley","RB","LAR","2018","1","39","1","3","5","13.0","19"
"michael crabtree","WR","BAL","2018","1","38","1","3","6","12.7","20"
"james white","RB","NE","2018","1","38","1","4","9","9.5","12"
"rashard higgins","WR","CLE","2018","1","38","0","1","3","38.0","38"
"jakeem grant","WR","MIA","2018","1","38","0","5","7","7.6","13"
"luke stocker","TE","TEN","2018","1","37","0","2","2","18.5","31"
"robert woods","WR","LAR","2018","1","37","0","3","9","12.3","20"
"bruce ellington","WR","HOU","2018","1","37","1","4","8","9.3","14"
"anthony sherman","FB","KC","2018","1","36","1","1","1","36.0","36"
"dion lewis","RB","TEN","2018","1","35","0","5","8","7.0","13"
"rashaad penny","RB","SEA","2018","1","35","0","4","5","8.8","15"
"greg olsen","TE","CAR","2018","1","33","0","2","2","16.5","19"
"nelson agholor","WR","PHI","2018","1","33","0","8","10","4.1","10"
"nyheim hines","RB","IND","2018","1","33","0","7","9","4.7","17"
"maxx williams","TE","BAL","2018","1","32","0","3","3","10.7","24"
"jamison crowder","WR","WAS","2018","1","32","0","3","4","10.7","17"
"albert wilson","WR","MIA","2018","1","31","0","3","4","10.3","21"
"mark andrews","TE","BAL","2018","1","31","0","3","4","10.3","12"
"phillip lindsay","RB","DEN","2018","1","31","1","2","3","15.5","29"
"david johnson 2","RB","ARI","2018","1","30","0","5","9","6.0","16"
"jake butt","TE","DEN","2018","1","29","0","2","4","14.5","22"
"trent taylor","WR","SF","2018","1","28","0","4","6","7.0","10"
"chris carson","RB","SEA","2018","1","28","0","3","5","9.3","14"
"deonte thompson","WR","DAL","2018","1","27","0","3","5","9.0","13"
"neal sterling","TE","NYJ","2018","1","27","0","3","3","9.0","12"
"adam humphries","WR","TB","2018","1","27","0","3","5","9.0","20"
"jordan thomas","TE","HOU","2018","1","27","0","1","2","27.0","27"
"danny amendola","WR","MIA","2018","1","26","0","4","6","6.5","8"
"tevin coleman","RB","ATL","2018","1","26","0","1","2","26.0","26"
"tyler boyd","WR","CIN","2018","1","26","0","3","5","8.7","17"
"zay jones","WR","BUF","2018","1","26","0","3","6","8.7","14"
"austin seferian jenkins","TE","JAX","2018","1","25","0","3","5","8.3","13"
"taylor gabriel","WR","CHI","2018","1","25","0","5","5","5.0","31"
"jordan howard","RB","CHI","2018","1","25","0","5","5","5.0","7"
"logan thomas","TE","BUF","2018","1","24","0","1","2","24.0","24"
"austin hooper","TE","ATL","2018","1","24","0","3","4","8.0","15"
"chase edmonds","RB","ARI","2018","1","24","0","4","4","6.0","8"
"jordy nelson","WR","OAK","2018","1","23","0","3","4","7.7","17"
"jarius wright","WR","CAR","2018","1","23","0","3","5","7.7","10"
"darren sproles","RB","PHI","2018","1","22","0","4","7","5.5","9"
"james develin","FB","NE","2018","1","22","0","4","4","5.5","10"
"paul richardson","WR","WAS","2018","1","22","0","4","6","5.5","7"
"saquon barkley","RB","NYG","2018","1","22","0","2","6","11.0","18"
"pierre garcon","WR","SF","2018","1","21","0","2","6","10.5","11"
"virgil green","TE","LAC","2018","1","21","0","2","2","10.5","15"
"sammy watkins","WR","KC","2018","1","21","0","3","5","7.0","16"
"ty montgomery","RB","GB","2018","1","21","0","2","3","10.5","13"
"jordan wilkins","RB","IND","2018","1","21","0","3","3","7.0","8"
"derek carrier","RB","OAK","2018","1","20","0","2","3","10.0","12"
"allen hurns","WR","DAL","2018","1","20","0","1","3","20.0","20"
"austin carr","WR","NO","2018","1","20","0","2","2","10.0","11"
"kerryon johnson","RB","DET","2018","1","20","0","3","3","6.7","9"
"ricky seals jones","TE","ARI","2018","1","19","0","3","6","6.3","7"
"mohamed sanu","WR","ATL","2018","1","18","0","4","6","4.5","10"
"tj yeldon","RB","JAX","2018","1","18","1","3","7","6.0","10"
"geoff swaim","TE","DAL","2018","1","18","0","3","4","6.0","11"
"malcolm brown","RB","LAR","2018","1","18","0","2","2","9.0","9"
"laquon treadwell","WR","MIN","2018","1","18","0","2","4","9.0","16"
"kenyan drake","RB","MIA","2018","1","18","0","3","4","6.0","10"
"chester rogers","WR","IND","2018","1","18","0","3","3","6.0","8"
"evan engram","TE","NYG","2018","1","18","0","2","5","9.0","13"
"zach pascal","WR","IND","2018","1","18","0","1","1","18.0","18"
"jason croom","TE","BUF","2018","1","18","0","2","3","9.0","10"
"josh gordon","WR","CLE","2018","1","17","1","1","3","17.0","17"
"ezekiel elliott","RB","DAL","2018","1","17","0","3","4","5.7","13"
"tajae sharpe","WR","TEN","2018","1","17","0","1","3","17.0","17"
"antonio gates","TE","LAC","2018","1","16","0","2","3","8.0","9"
"rhett ellison","TE","NYG","2018","1","16","0","1","1","16.0","16"
"tarik cohen","RB","CHI","2018","1","16","0","3","4","5.3","9"
"torrey smith","WR","CAR","2018","1","15","0","1","2","15.0","15"
"nick foles","QB","PHI","2018","1","15","0","1","1","15.0","15"
"theo riddick","RB","DET","2018","1","15","0","5","7","3.0","5"
"josh hill 2","TE","NO","2018","1","15","0","1","1","15.0","15"
"trey burton","TE","CHI","2018","1","15","0","1","6","15.0","15"
"chris conley","WR","KC","2018","1","15","0","1","1","15.0","15"
"jeff heuerman","TE","DEN","2018","1","15","0","1","1","15.0","15"
"javorius allen","RB","BAL","2018","1","15","0","5","6","3.0","11"
"andre holmes","S","BUF","2018","1","14","0","1","1","14.0","14"
"donte moncrief","WR","JAX","2018","1","14","0","1","5","14.0","14"
"devonta freeman","RB","ATL","2018","1","14","0","3","5","4.7","14"
"leonard fournette","RB","JAX","2018","1","14","0","3","3","4.7","11"
"anthony miller 3","WR","CHI","2018","1","14","0","2","3","7.0","11"
"lance kendricks","TE","GB","2018","1","13","0","1","1","13.0","13"
"erik swoope","TE","IND","2018","1","13","0","1","1","13.0","13"
"david njoku","TE","CLE","2018","1","13","0","3","7","4.3","8"
"darren fells","TE","CLE","2018","1","12","0","1","1","12.0","12"
"tyler ervin","RB","HOU","2018","1","12","0","1","1","12.0","12"
"jonnu smith","TE","TEN","2018","1","12","0","1","3","12.0","12"
"kyle rudolph","TE","MIN","2018","1","11","1","1","2","11.0","11"
"lamar miller","RB","HOU","2018","1","11","0","1","2","11.0","11"
"chris hogan","WR","NE","2018","1","11","0","1","5","11.0","11"
"giovani bernard","RB","CIN","2018","1","11","0","1","1","11.0","11"
"seth roberts","WR","OAK","2018","1","11","0","1","2","11.0","11"
"josh doctson","WR","WAS","2018","1","11","0","1","3","11.0","11"
"nick vannett","TE","SEA","2018","1","11","0","1","2","11.0","11"
"devontae booker","RB","DEN","2018","1","11","0","2","2","5.5","7"
"mike gesicki","TE","MIA","2018","1","11","0","1","2","11.0","11"
"jordan akins","TE","HOU","2018","1","11","0","2","2","5.5","8"
"kelvin benjamin","WR","BUF","2018","1","10","0","1","7","10.0","10"
"deandre carter","WR","PHI","2018","1","10","0","1","1","10.0","10"
"vernon davis","TE","WAS","2018","1","9","0","1","1","9.0","9"
"dion sims","TE","CHI","2018","1","9","0","2","3","4.5","9"
"amari cooper","WR","OAK","2018","1","9","0","1","3","9.0","9"
"tyler kroft","TE","CIN","2018","1","9","0","1","1","9.0","9"
"david morgan","XX","MIN","2018","1","9","0","1","1","9.0","9"
"wayne gallman","RB","NYG","2018","1","9","0","2","2","4.5","10"
"michael gallup","WR","DAL","2018","1","9","0","1","1","9.0","9"
"marshawn lynch","RB","OAK","2018","1","8","0","2","2","4.0","6"
"jimmy graham","TE","GB","2018","1","8","0","2","4","4.0","7"
"spencer ware","RB","KC","2018","1","8","0","1","1","8.0","8"
"duke johnson","RB","CLE","2018","1","8","0","1","6","8.0","8"
"tyrell williams","WR","LAC","2018","1","8","1","2","5","4.0","4"
"jeremy kerley","WR","BUF","2018","1","7","0","2","4","3.5","4"
"levine toilolo","TE","DET","2018","1","7","0","1","1","7.0","7"
"jaron brown","WR","SEA","2018","1","7","0","1","3","7.0","7"
"eric tomlinson","TE","NYJ","2018","1","7","0","1","1","7.0","7"
"tre madden","FB","SEA","2018","1","7","0","1","1","7.0","7"
"terrance williams","WR","DAL","2018","1","6","0","1","2","6.0","6"
"justin hunter","WR","PIT","2018","1","6","0","1","5","6.0","6"
"travis kelce","TE","KC","2018","1","6","0","1","6","6.0","6"
"cordarrelle patterson","WR","NE","2018","1","6","0","1","1","6.0","6"
"jeremy hill","RB","NE","2018","1","6","0","1","1","6.0","6"
"tj jones","WR","DET","2018","1","6","0","1","3","6.0","6"
"michael burton","FB","CHI","2018","1","6","0","1","1","6.0","6"
"alex collins","RB","BAL","2018","1","6","0","1","1","6.0","6"
"tyler conklin","TE","MIN","2018","1","6","0","1","1","6.0","6"
"trenton cannon","RB","NYJ","2018","1","6","0","1","1","6.0","6"
"bilal powell","RB","NYJ","2018","1","5","0","1","2","5.0","5"
"rex burkhead","RB","NE","2018","1","5","0","1","3","5.0","5"
"derrick henry","RB","TEN","2018","1","5","0","1","1","5.0","5"
"chris moore","S","BAL","2018","1","5","0","1","1","5.0","5"
"hakeem valles","TE","DET","2018","1","5","0","1","2","5.0","5"
"matt breida","RB","SF","2018","1","5","0","1","2","5.0","5"
"cj uzomah","TE","CIN","2018","1","4","0","1","1","4.0","4"
"christian kirk","WR","ARI","2018","1","4","0","1","2","4.0","4"
"dallas goedert","TE","PHI","2018","1","4","0","1","3","4.0","4"
"ian thomas","TE","CAR","2018","1","4","0","2","2","2.0","7"
"carlos hyde","RB","CLE","2018","1","3","0","1","2","3.0","3"
"john ross","WR","CIN","2018","1","3","1","1","2","3.0","3"
"jacquizz rodgers","RB","TB","2018","1","2","0","1","1","2.0","2"
"travis benjamin","WR","LAC","2018","1","1","0","1","5","1.0","1"
"deanthony thomas","WR","KC","2018","1","1","1","1","2","1.0","1"
"mike wallace","WR","PHI","2018","1","0","0","0","3","-","0"
"charles clay","TE","BUF","2018","1","0","0","0","2","-","0"
"doug baldwin","WR","SEA","2018","1","0","0","0","1","-","0"
"niles paul","TE","JAX","2018","1","0","0","0","1","-","0"
"marquise goodwin","WR","SF","2018","1","0","0","0","1","-","0"
"zach line","FB","NO","2018","1","0","0","0","1","-","0"
"luke willson","TE","DET","2018","1","0","0","0","1","-","0"
"ryan griffin","TE","HOU","2018","1","0","0","0","5","-","0"
"freddie martino","WR","TB","2018","1","0","0","0","1","-","0"
"cameron brate","TE","TB","2018","1","0","0","0","2","-","0"
"sammie coates","WR","HOU","2018","1","0","0","0","1","-","0"
"james oshaughnessy","TE","JAX","2018","1","0","0","0","2","-","0"
"marcus murphy","RB","BUF","2018","1","0","0","0","2","-","0"
"rod smith 3","RB","DAL","2018","1","0","0","0","1","-","0"
"matt lacosse","TE","DEN","2018","1","0","0","0","1","-","0"
"alan cross","TE","TB","2018","1","0","0","0","1","-","0"
"cj ham","FB","MIN","2018","1","0","0","0","2","-","0"
"taywan taylor","WR","TEN","2018","1","0","0","0","1","-","0"
"kareem hunt","RB","KC","2018","1","0","0","0","1","-","0"
"chad williams 2","WR","ARI","2018","1","0","0","0","3","-","0"
"ryan switzer","WR","PIT","2018","1","0","0","0","1","-","0"
"jamaal williams","RB","GB","2018","1","0","0","0","2","-","0"
"eric saubert","TE","ATL","2018","1","0","0","0","1","-","0"
"david moore","WR","SEA","2018","1","0","0","0","1","-","0"
"tim patrick","WR","DEN","2018","1","0","0","0","2","-","0"
"kendrick bourne","WR","SF","2018","1","0","0","0","1","-","0"
"blake jarwin","TE","DAL","2018","1","0","0","0","1","-","0"
"riley mccarron","WR","NE","2018","1","0","0","0","1","-","0"
"calvin ridley","WR","ATL","2018","1","0","0","0","2","-","0"
"trequan smith","WR","NO","2018","1","0","0","0","1","-","0"
"antonio callaway","WR","CLE","2018","1","0","0","0","1","-","0"
"vyncint smith","WR","HOU","2018","1","0","0","0","2","-","0"
"robert foster","WR","BUF","2018","1","0","0","0","2","-","0"
"lesean mccoy","RB","BUF","2018","1","-1","0","1","3","-1.0","-1"
"doug martin","RB","OAK","2018","1","-3","0","2","2","-1.5","-1"
