"Name","Position","Team","Year","Week","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"nick chubb","RB","CLE","2018","12","44","1","3","3","14.7","23"
"chris godwin","WR","TB","2018","12","42","0","4","4","10.5","15"
"james conner","RB","PIT","2018","12","42","0","4","4","10.5","23"
"saquon barkley","RB","NYG","2018","12","41","1","7","8","5.9","13"
"christian kirk","WR","ARI","2018","12","41","0","4","6","10.3","17"
"anthony miller 3","WR","CHI","2018","12","41","0","3","4","13.7","26"
"dontrelle inman","WR","IND","2018","12","40","0","3","4","13.3","22"
"lee smith","TE","OAK","2018","12","39","0","2","2","19.5","30"
"doug baldwin","WR","SEA","2018","12","39","0","5","7","7.8","16"
"alshon jeffery","WR","PHI","2018","12","39","0","3","3","13.0","21"
"cj uzomah","TE","CIN","2018","12","39","0","6","13","6.5","13"
"demaryius thomas","WR","HOU","2018","12","38","2","4","5","9.5","12"
"ryan griffin","TE","HOU","2018","12","38","0","3","4","12.7","22"
"mike thomas 2","WR","NO","2018","12","38","0","4","6","9.5","13"
"allen robinson","WR","CHI","2018","12","37","0","2","4","18.5","29"
"sterling shepard","WR","NYG","2018","12","37","0","4","6","9.3","18"
"jesse james 2","TE","PIT","2018","12","35","0","4","4","8.8","13"
"jimmy graham","TE","GB","2018","12","34","0","2","4","17.0","25"
"matt lacosse","TE","DEN","2018","12","34","1","3","4","11.3","17"
"matt breida","RB","SF","2018","12","34","0","3","4","11.3","24"
"dion lewis","RB","TEN","2018","12","33","0","7","7","4.7","11"
"dallas goedert","TE","PHI","2018","12","33","0","3","4","11.0","16"
"jared cook","TE","OAK","2018","12","32","1","2","5","16.0","16"
"kelvin benjamin","WR","BUF","2018","12","32","0","1","2","32.0","32"
"jordan wilkins","RB","IND","2018","12","32","0","3","3","10.7","17"
"jacquizz rodgers","RB","TB","2018","12","31","0","4","5","7.8","9"
"austin hooper","TE","ATL","2018","12","31","0","5","5","6.2","12"
"john ross","WR","CIN","2018","12","31","1","3","7","10.3","17"
"corey clement","RB","PHI","2018","12","31","0","2","2","15.5","23"
"larry fitzgerald","WR","ARI","2018","12","30","1","2","2","15.0","25"
"golden tate","WR","PHI","2018","12","30","0","4","8","7.5","12"
"jarvis landry","WR","CLE","2018","12","30","0","3","5","10.0","14"
"isaiah crowell","RB","NYJ","2018","12","30","0","3","4","10.0","19"
"russell shepard","WR","NYG","2018","12","29","0","1","1","29.0","29"
"donte moncrief","WR","JAX","2018","12","29","0","1","4","29.0","29"
"bruce ellington","WR","DET","2018","12","28","0","6","7","4.7","11"
"trey burton","TE","CHI","2018","12","28","0","4","7","7.0","13"
"tre madden","FB","SEA","2018","12","28","0","1","1","28.0","28"
"tommylee lewis","WR","NO","2018","12","28","1","1","1","28.0","28"
"vance mcdonald","TE","PIT","2018","12","27","0","3","5","9.0","9"
"kendrick bourne","WR","SF","2018","12","27","0","2","3","13.5","17"
"durham smythe","TE","MIA","2018","12","27","0","2","2","13.5","21"
"richie james","WR","SF","2018","12","27","0","2","2","13.5","19"
"cameron brate","TE","TB","2018","12","26","1","3","4","8.7","11"
"trey quinn","WR","WAS","2018","12","26","1","5","6","5.2","10"
"jarius wright","WR","CAR","2018","12","25","0","2","2","12.5","25"
"john brown","WR","BAL","2018","12","25","0","1","7","25.0","25"
"mike williams 5","WR","LAC","2018","12","25","2","4","4","6.3","10"
"blake jarwin","TE","DAL","2018","12","25","0","2","2","12.5","13"
"hayden hurst","TE","BAL","2018","12","25","0","3","4","8.3","11"
"rashard higgins","WR","CLE","2018","12","24","0","1","3","24.0","24"
"jordan leggett","TE","NYJ","2018","12","24","0","2","4","12.0","16"
"sean culkin","TE","LAC","2018","12","24","0","1","1","24.0","24"
"bennie fowler","WR","NYG","2018","12","23","0","2","3","11.5","13"
"xavier grimble","TE","PIT","2018","12","23","0","1","1","23.0","23"
"duke johnson","RB","CLE","2018","12","23","0","1","2","23.0","23"
"ezekiel elliott","RB","DAL","2018","12","22","0","5","6","4.4","7"
"nick vannett","TE","SEA","2018","12","22","0","2","2","11.0","13"
"robby anderson","WR","NYJ","2018","12","22","0","2","5","11.0","15"
"noah brown","WR","DAL","2018","12","22","0","1","2","22.0","22"
"nyheim hines","RB","IND","2018","12","22","0","2","2","11.0","19"
"michael crabtree","WR","BAL","2018","12","21","1","3","6","7.0","10"
"doug martin","RB","OAK","2018","12","21","0","3","4","7.0","9"
"aaron jones 2","RB","GB","2018","12","21","0","3","5","7.0","10"
"taquan mizzell","RB","CHI","2018","12","21","1","2","3","10.5","11"
"benjamin watson","TE","NO","2018","12","20","0","1","2","20.0","20"
"desean jackson","WR","TB","2018","12","19","0","3","8","6.3","14"
"tommy bohanon","FB","JAX","2018","12","19","0","2","2","9.5","12"
"kapri bibbs","RB","WAS","2018","12","19","0","3","3","6.3","8"
"nick boyle","WR","BAL","2018","12","19","0","2","2","9.5","10"
"derrick henry","RB","TEN","2018","12","19","0","2","3","9.5","11"
"michael gallup","WR","DAL","2018","12","19","0","2","6","9.5","12"
"malik turner","WR","SEA","2018","12","19","0","1","2","19.0","19"
"antonio gates","TE","LAC","2018","12","18","0","1","1","18.0","18"
"tj yeldon","RB","JAX","2018","12","17","0","2","4","8.5","10"
"tevin coleman","RB","ATL","2018","12","17","1","3","4","5.7","12"
"curtis samuel","WR","CAR","2018","12","17","1","2","2","8.5","10"
"jack doyle","TE","IND","2018","12","16","1","4","4","4.0","7"
"david johnson 2","RB","ARI","2018","12","16","0","2","3","8.0","17"
"peyton barber","RB","TB","2018","12","16","0","2","2","8.0","9"
"michael roberts","TE","DET","2018","12","16","0","3","6","5.3","6"
"jason croom","TE","BUF","2018","12","16","0","2","3","8.0","11"
"marcell ateman","WR","OAK","2018","12","16","0","3","10","5.3","11"
"legarrette blount","RB","DET","2018","12","15","0","1","1","15.0","15"
"tj jones","WR","DET","2018","12","15","0","1","1","15.0","15"
"jalen richard","WR","OAK","2018","12","15","0","2","4","7.5","16"
"auden tate","WR","CIN","2018","12","15","0","2","7","7.5","11"
"lance kendricks","TE","GB","2018","12","14","0","2","3","7.0","8"
"mark ingram","RB","NO","2018","12","14","0","2","2","7.0","8"
"luke stocker","TE","TEN","2018","12","14","0","1","1","14.0","14"
"deandre carter","WR","HOU","2018","12","14","0","1","1","14.0","14"
"courtland sutton","WR","DEN","2018","12","14","0","1","4","14.0","14"
"keke coutee","WR","HOU","2018","12","14","0","2","2","7.0","7"
"danny amendola","WR","MIA","2018","12","13","0","1","1","13.0","13"
"ed dickson","TE","SEA","2018","12","13","0","2","2","6.5","9"
"alfred blue","RB","HOU","2018","12","13","0","1","1","13.0","13"
"ty montgomery","RB","BAL","2018","12","13","0","3","3","4.3","6"
"mycole pruitt","TE","TEN","2018","12","13","0","1","1","13.0","13"
"cj ham","FB","MIN","2018","12","13","0","1","1","13.0","13"
"leonard fournette","RB","JAX","2018","12","13","0","3","3","4.3","8"
"daesean hamilton","WR","DEN","2018","12","13","0","1","2","13.0","13"
"cameron batson","WR","TEN","2018","12","13","0","1","1","13.0","13"
"nick bellore","FB","DET","2018","12","12","0","2","2","6.0","7"
"giovani bernard","RB","CIN","2018","12","12","0","1","1","12.0","12"
"nelson agholor","WR","PHI","2018","12","12","0","1","1","12.0","12"
"austin carr","WR","NO","2018","12","12","1","1","1","12.0","12"
"sony michel","RB","NE","2018","12","12","0","2","2","6.0","8"
"jaylen samuels","RB","PIT","2018","12","12","0","1","2","12.0","12"
"greg olsen","TE","CAR","2018","12","11","0","2","4","5.5","6"
"aldrick robinson","WR","MIN","2018","12","11","0","1","2","11.0","11"
"marlon mack","RB","IND","2018","12","11","0","2","2","5.5","7"
"isaiah mckenzie","WR","BUF","2018","12","11","0","2","3","5.5","6"
"frank gore","RB","MIA","2018","12","10","0","1","2","10.0","10"
"jamize olawale","FB","DAL","2018","12","10","0","1","1","10.0","10"
"devante parker","WR","MIA","2018","12","10","0","3","3","3.3","9"
"phillip dorsett","WR","NE","2018","12","10","0","2","2","5.0","7"
"adrian peterson","RB","WAS","2018","12","9","0","2","2","4.5","9"
"deandre washington","RB","OAK","2018","12","9","0","1","1","9.0","9"
"alvin kamara","RB","NO","2018","12","9","0","1","1","9.0","9"
"chase daniel","QB","CHI","2018","12","8","0","1","1","8.0","8"
"chris carson","RB","SEA","2018","12","8","0","2","2","4.0","6"
"antony auclair","TE","TB","2018","12","8","0","1","1","8.0","8"
"keon hatcher","WR","OAK","2018","12","8","0","1","2","8.0","8"
"jordan akins","TE","HOU","2018","12","8","0","1","1","8.0","8"
"jeff wilson","RB","SF","2018","12","8","0","1","1","8.0","8"
"lesean mccoy","RB","BUF","2018","12","7","0","1","1","7.0","7"
"josh bellamy","WR","CHI","2018","12","7","0","1","1","7.0","7"
"allen hurns","WR","DAL","2018","12","7","0","1","1","7.0","7"
"cody core","WR","CIN","2018","12","7","0","1","2","7.0","7"
"elijhaa penny","FB","NYG","2018","12","7","0","1","1","7.0","7"
"elijah mcguire","RB","NYJ","2018","12","7","0","1","3","7.0","7"
"ito smith","RB","ATL","2018","12","7","0","2","2","3.5","4"
"kenny stills","WR","MIA","2018","12","6","0","1","4","6.0","6"
"darren fells","TE","CLE","2018","12","6","1","1","1","6.0","6"
"breshad perriman","WR","CLE","2018","12","6","0","1","1","6.0","6"
"justin hardy","WR","ATL","2018","12","6","0","1","2","6.0","6"
"laquon treadwell","WR","MIN","2018","12","6","0","1","3","6.0","6"
"devontae booker","RB","DEN","2018","12","6","0","1","2","6.0","6"
"jordan thomas","TE","HOU","2018","12","6","0","1","2","6.0","6"
"trent sherfield","WR","ARI","2018","12","6","0","1","1","6.0","6"
"cole beasley","WR","DAL","2018","12","5","0","1","3","5.0","5"
"lamar miller","RB","HOU","2018","12","5","0","1","1","5.0","5"
"james white","RB","NE","2018","12","5","0","1","5","5.0","5"
"melvin gordon","RB","LAC","2018","12","5","0","2","2","2.5","5"
"blake bell","TE","JAX","2018","12","5","0","1","1","5.0","5"
"tj logan","RB","ARI","2018","12","5","0","1","1","5.0","5"
"ricky seals jones","TE","ARI","2018","12","5","0","1","2","5.0","5"
"mike gesicki","TE","MIA","2018","12","5","0","1","1","5.0","5"
"keith kirkwood","WR","NO","2018","12","5","1","1","3","5.0","5"
"marcedes lewis","WR","GB","2018","12","4","0","1","1","4.0","4"
"andrew luck","QB","IND","2018","12","4","0","1","1","4.0","4"
"luke willson","TE","DET","2018","12","4","0","1","1","4.0","4"
"zach zenner","RB","DET","2018","12","4","0","1","1","4.0","4"
"andy jones","WR","DET","2018","12","4","0","1","3","4.0","4"
"ryan grant","WR","IND","2018","12","3","0","1","1","3.0","3"
"marquez valdes scantling","WR","GB","2018","12","3","0","1","2","3.0","3"
"jermaine gresham","TE","ARI","2018","12","2","0","1","1","2.0","2"
"logan paulsen","TE","ATL","2018","12","2","0","1","1","2.0","2"
"alejandro villanueva","T","PIT","2018","12","2","1","1","1","2.0","2"
"jordan howard","RB","CHI","2018","12","2","0","1","2","2.0","2"
"chris moore","S","BAL","2018","12","1","0","1","1","1.0","1"
"jordy nelson","WR","OAK","2018","12","0","0","0","1","-","0"
"virgil green","TE","LAC","2018","12","0","0","0","1","-","0"
"deonte thompson","WR","BUF","2018","12","0","0","0","3","-","0"
"brice butler","WR","MIA","2018","12","0","0","0","1","-","0"
"jaron brown","WR","SEA","2018","12","0","0","0","1","-","0"
"derrick coleman","FB","ARI","2018","12","0","0","0","1","-","0"
"jordan matthews","WR","PHI","2018","12","0","0","0","1","-","0"
"logan thomas","TE","BUF","2018","12","0","0","0","1","-","0"
"chris manhertz","TE","CAR","2018","12","0","0","0","1","-","0"
"ameer abdullah","RB","MIN","2018","12","0","0","0","1","-","0"
"mike davis 3","RB","SEA","2018","12","0","0","0","1","-","0"
"james oshaughnessy","TE","JAX","2018","12","0","0","0","2","-","0"
"geremy davis","WR","LAC","2018","12","0","0","0","1","-","0"
"brian parker","TE","DEN","2018","12","0","0","0","1","-","0"
"matt lengel","TE","CIN","2018","12","0","0","0","1","-","0"
"corey coleman","WR","NYG","2018","12","0","0","0","1","-","0"
"maurice harris","WR","WAS","2018","12","0","0","0","5","-","0"
"johnny holton","WR","OAK","2018","12","0","0","0","1","-","0"
"marvin hall","WR","ATL","2018","12","0","0","0","2","-","0"
"zay jones","WR","BUF","2018","12","0","0","0","1","-","0"
"keelan cole","WR","JAX","2018","12","0","0","0","2","-","0"
"james washington 2","WR","PIT","2018","12","0","0","0","3","-","0"
"josh adams","RB","PHI","2018","12","0","0","0","1","-","0"
"cordarrelle patterson","WR","NE","2018","12","-1","0","1","2","-1.0","-1"
"dalton schultz","TE","DAL","2018","12","-1","0","1","1","-1.0","-1"
"wayne gallman","RB","NYG","2018","12","-2","0","2","2","-1.0","0"
"trenton cannon","RB","NYJ","2018","12","-3","0","1","1","-3.0","-3"
"kalen ballage","RB","MIA","2018","12","-5","0","2","2","-2.5","-2"
