"Name","Position","Team","Year","Week","PassYds","PassTD","PassComp","PassAtt","PassPct","PassYdsPerAtt","PassLong","QBR","Int","Sacks","RushYds","RushTD","RushAtt","RushAve","RushLong","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"sterling shepard","WR","NYG","2018","10","","","","","","","","","","","27","0","1","27.0","27","9","1","2","3","4.5","6"
"tajae sharpe","WR","TEN","2018","10","","","","","","","","","","","","","","","","0","0","0","3","-","0"
"taylor gabriel","WR","CHI","2018","10","","","","","","","","","","","","","","","","0","0","0","3","-","0"
"terrelle pryor","WR","BUF","2018","10","","","","","","","","","","","","","","","","0","0","0","3","-","0"
"tj jones","WR","DET","2018","10","","","","","","","","","","","","","","","","12","0","1","2","12.0","12"
"travis benjamin","WR","LAC","2018","10","","","","","","","","","","","-2","0","1","-2.0","-2","","","","","",""
"trent taylor","WR","SF","2018","10","","","","","","","","","","","","","","","","12","0","1","1","12.0","12"
"ty hilton","WR","IND","2018","10","","","","","","","","","","","","","","","","77","0","3","7","25.7","35"
"tyler boyd","WR","CIN","2018","10","","","","","","","","","","","","","","","","65","0","3","4","21.7","36"
"tyler lockett","WR","SEA","2018","10","","","","","","","","","","","18","0","1","18.0","18","67","1","5","6","13.4","29"
"tyreek hill","WR","KC","2018","10","","","","","","","","","","","20","0","1","20.0","20","117","2","7","10","16.7","38"
"tyrell williams","WR","LAC","2018","10","","","","","","","","","","","","","","","","46","0","4","6","11.5","31"
"zay jones","WR","BUF","2018","10","","","","","","","","","","","","","","","","93","1","8","11","11.6","33"
