"Name","Position","Team","Year","Week","PassYds","PassTD","PassComp","PassAtt","PassPct","PassYdsPerAtt","PassLong","QBR","Int","Sacks","RushYds","RushTD","RushAtt","RushAve","RushLong","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"kenny stills","WR","HOU","2019","2","","","","","","","","","","","","","","","","38","0","2","3","19.0","31"
"larry fitzgerald","WR","ARI","2019","2","","","","","","","","","","","","","","","","104","0","5","11","20.8","54"
"mack hollins","WR","PHI","2019","2","","","","","","","","","","","","","","","","50","0","5","8","10.0","17"
"malik turner","WR","SEA","2019","2","","","","","","","","","","","","","","","","54","0","3","3","18.0","30"
"marcedes lewis","WR","GB","2019","2","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"marquez valdes scantling","WR","GB","2019","2","","","","","","","","","","","","","","","","19","0","3","5","6.3","14"
"marquise brown","WR","BAL","2019","2","","","","","","","","","","","","","","","","86","0","8","13","10.8","41"
"marquise goodwin","WR","SF","2019","2","","","","","","","","","","","","","","","","77","1","3","3","25.7","38"
"marvin jones","WR","DET","2019","2","","","","","","","","","","","","","","","","43","0","5","6","8.6","24"
"mecole hardman","WR","KC","2019","2","","","","","","","","","","","","","","","","61","1","4","6","15.3","42"
"michael crabtree","WR","ARI","2019","2","","","","","","","","","","","","","","","","13","0","2","3","6.5","9"
"michael gallup","WR","DAL","2019","2","","","","","","","","","","","","","","","","68","0","6","8","11.3","16"
"mike evans","WR","TB","2019","2","","","","","","","","","","","","","","","","61","0","4","8","15.3","41"
"mike thomas 2","WR","NO","2019","2","","","","","","","","","","","","","","","","89","0","10","13","8.9","19"
"mike williams 5","WR","LAC","2019","2","","","","","","","","","","","","","","","","83","0","3","5","27.7","47"
"miles boykin","WR","BAL","2019","2","","","","","","","","","","","","","","","","11","0","1","3","11.0","11"
"mohamed sanu","WR","ATL","2019","2","","","","","","","","","","","","","","","","16","0","4","7","4.0","7"
"nelson agholor","WR","PHI","2019","2","","","","","","","","","","","","","","","","107","1","8","11","13.4","43"
"nick boyle","WR","BAL","2019","2","","","","","","","","","","","","","","","","14","0","1","3","14.0","14"
"odell beckham jr","WR","CLE","2019","2","","","","","","","","","","","","","","","","161","1","6","10","26.8","89"
"parris campbell","WR","IND","2019","2","","","","","","","","","","","","","","","","12","1","1","1","12.0","12"
"paul richardson","WR","WAS","2019","2","","","","","","","","","","","","","","","","16","1","3","3","5.3","9"
"phillip dorsett","WR","NE","2019","2","","","","","","","","","","","","","","","","39","0","3","3","13.0","18"
"preston williams","WR","MIA","2019","2","","","","","","","","","","","","","","","","63","0","4","6","15.8","17"
"randall cobb","WR","DAL","2019","2","","","","","","","","","","","11","0","2","5.5","7","24","0","5","6","4.8","9"
"ray ray mccloud","WR","CAR","2019","2","","","","","","","","","","","0","0","0","-","0","","","","","",""
"richie james","WR","SF","2019","2","","","","","","","","","","","","","","","","7","0","1","4","7.0","7"
"robby anderson","WR","NYJ","2019","2","","","","","","","","","","","","","","","","81","0","4","6","20.3","36"
"robert foster","WR","BUF","2019","2","","","","","","","","","","","","","","","","0","0","0","2","-","0"
"robert woods","WR","LAR","2019","2","","","","","","","","","","","9","0","1","9.0","9","33","0","2","2","16.5","19"
"russell gage","WR","ATL","2019","2","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"russell shepard","WR","NYG","2019","2","","","","","","","","","","","","","","","","19","0","2","3","9.5","12"
"ryan grant","WR","OAK","2019","2","","","","","","","","","","","","","","","","-2","0","1","5","-2.0","-2"
"ryan switzer","WR","PIT","2019","2","","","","","","","","","","","","","","","","0","0","1","4","0.0","0"
"sammy watkins","WR","KC","2019","2","","","","","","","","","","","","","","","","49","0","6","13","8.2","14"
"stefon diggs","WR","MIN","2019","2","","","","","","","","","","","","","","","","49","1","1","7","49.0","45"
"steven sims","WR","WAS","2019","2","","","","","","","","","","","16","0","3","5.3","8","3","0","1","1","3.0","3"
"tajae sharpe","WR","TEN","2019","2","","","","","","","","","","","","","","","","24","0","2","2","12.0","15"
"taylor gabriel","WR","CHI","2019","2","","","","","","","","","","","14","0","1","14.0","14","11","0","1","2","11.0","11"
"taywan taylor","WR","CLE","2019","2","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"terry mclaurin","WR","WAS","2019","2","","","","","","","","","","","","","","","","62","1","5","9","12.4","27"
"tj jones","WR","NYG","2019","2","","","","","","","","","","","","","","","","38","1","3","4","12.7","28"
"tommy sweeney","WR","BUF","2019","2","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"travis benjamin","WR","LAC","2019","2","","","","","","","","","","","","","","","","0","0","0","2","-","0"
"trequan smith","WR","NO","2019","2","","","","","","","","","","","","","","","","49","0","3","3","16.3","28"
"trey quinn","WR","WAS","2019","2","","","","","","","","","","","","","","","","36","0","4","7","9.0","12"
"ty hilton","WR","IND","2019","2","","","","","","","","","","","","","","","","43","1","4","6","10.8","19"
"tyler boyd","WR","CIN","2019","2","","","","","","","","","","","","","","","","122","0","10","10","12.2","47"
"tyler lockett","WR","SEA","2019","2","","","","","","","","","","","","","","","","79","0","10","12","7.9","22"
"tyrell williams","WR","OAK","2019","2","","","","","","","","","","","","","","","","46","1","5","7","9.2","19"
"will fuller","WR","HOU","2019","2","","","","","","","","","","","","","","","","40","0","4","7","10.0","28"
"willie snead","WR","BAL","2019","2","","","","","","","","","","","","","","","","5","0","1","1","5.0","5"
"zay jones","WR","BUF","2019","2","","","","","","","","","","","","","","","","14","0","1","3","14.0","14"
