"Name","Position","Team","Year","Week","PassYds","PassTD","PassComp","PassAtt","PassPct","PassYdsPerAtt","PassLong","QBR","Int","Sacks","RushYds","RushTD","RushAtt","RushAve","RushLong","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"jonathan williams","RB","IND","2019","11","","","","","","","","","","","116","0","13","8.9","48","31","0","1","1","31.0","31"
"josh adams","RB","NYJ","2019","11","","","","","","","","","","","6","0","4","1.5","3","","","","","",""
"josh jacobs","RB","OAK","2019","11","","","","","","","","","","","112","0","23","4.9","21","12","0","3","3","4.0","7"
"justice hill","RB","BAL","2019","11","","","","","","","","","","","18","0","5","3.6","9","9","0","1","1","9.0","9"
"kalen ballage","RB","MIA","2019","11","","","","","","","","","","","9","1","9","1.0","7","8","0","5","6","1.6","7"
"kareem hunt","RB","CLE","2019","11","","","","","","","","","","","12","0","6","2.0","7","46","0","6","8","7.7","20"
"kenjon barner","RB","ATL","2019","11","3","0","1","1","100.0%","3.0","3","79.2","0","0","15","0","2","7.5","9","","","","","",""
"kenyan drake","RB","ARI","2019","11","","","","","","","","","","","67","0","16","4.2","12","13","0","6","7","2.2","9"
"kyle juszczyk","RB","SF","2019","11","","","","","","","","","","","","","","","","63","0","7","7","9.0","19"
"latavius murray","RB","NO","2019","11","","","","","","","","","","","27","0","10","2.7","12","5","0","2","3","2.5","3"
"leonard fournette","RB","JAX","2019","11","","","","","","","","","","","23","0","8","2.9","10","34","0","7","7","4.9","8"
"lesean mccoy","RB","KC","2019","11","","","","","","","","","","","29","1","7","4.1","8","28","0","4","6","7.0","16"
"leveon bell","RB","NYJ","2019","11","","","","","","","","","","","59","1","18","3.3","9","33","0","2","2","16.5","21"
"malcolm brown","RB","LAR","2019","11","","","","","","","","","","","15","1","5","3.0","6","","","","","",""
"mark ingram","RB","BAL","2019","11","","","","","","","","","","","48","0","13","3.7","11","37","2","3","4","12.3","25"
"marlon mack","RB","IND","2019","11","","","","","","","","","","","109","1","14","7.8","20","","","","","",""
"melvin gordon","RB","LAC","2019","11","","","","","","","","","","","69","0","14","4.9","21","21","0","3","5","7.0","12"
"miles sanders","RB","PHI","2019","11","","","","","","","","","","","38","0","11","3.5","7","9","0","2","4","4.5","5"
"myles gaskin","RB","MIA","2019","11","","","","","","","","","","","0","0","1","0.0","0","0","0","0","1","-","0"
"nick chubb","RB","CLE","2019","11","","","","","","","","","","","92","0","27","3.4","12","0","0","0","1","-","0"
"nyheim hines","RB","IND","2019","11","","","","","","","","","","","11","1","3","3.7","7","24","0","3","4","8.0","19"
"patrick laird","RB","MIA","2019","11","","","","","","","","","","","7","0","1","7.0","7","51","0","6","6","8.5","12"
"patrick ricard","RB","BAL","2019","11","","","","","","","","","","","","","","","","27","0","3","3","9.0","10"
"peyton barber","RB","TB","2019","11","","","","","","","","","","","","","","","","11","1","2","2","5.5","6"
"phillip lindsay","RB","DEN","2019","11","","","","","","","","","","","67","0","16","4.2","11","8","0","2","2","4.0","7"
"qadree ollison","RB","ATL","2019","11","","","","","","","","","","","11","1","4","2.8","3","0","0","0","1","-","0"
"raheem mostert","RB","SF","2019","11","","","","","","","","","","","13","0","6","2.2","6","14","0","2","3","7.0","8"
"reggie bonnafon","RB","CAR","2019","11","","","","","","","","","","","","","","","","8","0","2","3","4.0","6"
"rex burkhead","RB","NE","2019","11","","","","","","","","","","","14","0","5","2.8","6","34","0","2","3","17.0","30"
"ronald jones ii","RB","TB","2019","11","","","","","","","","","","","13","0","4","3.3","6","1","0","2","4","0.5","4"
"royce freeman","RB","DEN","2019","11","","","","","","","","","","","31","0","8","3.9","10","14","0","1","1","14.0","14"
"ryquell armstead","RB","JAX","2019","11","","","","","","","","","","","6","0","1","6.0","6","13","0","2","2","6.5","9"
"sony michel","RB","NE","2019","11","","","","","","","","","","","33","0","10","3.3","12","11","0","2","4","5.5","12"
"tarik cohen","RB","CHI","2019","11","","","","","","","","","","","39","0","9","4.3","12","35","1","5","6","7.0","17"
"tevin coleman","RB","SF","2019","11","","","","","","","","","","","14","0","12","1.2","4","48","0","3","4","16.0","37"
"tj logan","RB","TB","2019","11","","","","","","","","","","","","","","","","11","0","1","1","11.0","11"
"todd gurley","RB","LAR","2019","11","","","","","","","","","","","97","1","25","3.9","13","36","0","3","3","12.0","23"
"tony brooks james","RB","PIT","2019","11","","","","","","","","","","","-4","0","1","-4.0","-4","","","","","",""
"tony pollard","RB","DAL","2019","11","","","","","","","","","","","12","0","2","6.0","7","44","1","4","4","11.0","21"
"trey edmunds","RB","PIT","2019","11","","","","","","","","","","","11","0","3","3.7","9","27","0","3","3","9.0","11"
"troymaine pope","RB","LAC","2019","11","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"ty johnson","RB","DET","2019","11","","","","","","","","","","","6","0","2","3.0","5","0","0","1","1","0.0","0"
"ty montgomery","RB","NYJ","2019","11","","","","","","","","","","","11","0","2","5.5","9","0","0","0","1","-","0"
"wendell smallwood","RB","WAS","2019","11","","","","","","","","","","","","","","","","11","0","1","3","11.0","11"
"ben braunecker","TE","CHI","2019","11","","","","","","","","","","","","","","","","8","0","1","3","8.0","8"
"ben koyack","TE","JAX","2019","11","","","","","","","","","","","","","","","","9","0","1","1","9.0","9"
"benjamin watson","TE","NE","2019","11","","","","","","","","","","","","","","","","52","0","3","4","17.3","22"
"blake jarwin","TE","DAL","2019","11","","","","","","","","","","","","","","","","38","0","2","2","19.0","23"
"cameron brate","TE","TB","2019","11","","","","","","","","","","","","","","","","73","0","10","14","7.3","12"
"charles clay","TE","ARI","2019","11","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"cj uzomah","TE","CIN","2019","11","","","","","","","","","","","","","","","","5","0","2","5","2.5","3"
"dallas goedert","TE","PHI","2019","11","","","","","","","","","","","","","","","","36","1","3","6","12.0","21"
"daniel brown","TE","NYJ","2019","11","","","","","","","","","","","","","","","","20","1","1","1","20.0","20"
"darrell daniels","TE","ARI","2019","11","","","","","","","","","","","","","","","","4","0","1","1","4.0","4"
"darren fells","TE","HOU","2019","11","","","","","","","","","","","","","","","","18","0","1","3","18.0","18"
"darren waller","TE","OAK","2019","11","","","","","","","","","","","-2","0","1","-2.0","-2","78","0","5","7","15.6","32"
"dawson knox","TE","BUF","2019","11","","","","","","","","","","","","","","","","32","1","2","3","16.0","23"
"deon yelder","TE","KC","2019","11","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"eric ebron","TE","IND","2019","11","","","","","","","","","","","","","","","","27","0","4","4","6.8","14"
"foster moreau","TE","OAK","2019","11","","","","","","","","","","","","","","","","8","1","2","2","4.0","6"
"gerald everett","TE","LAR","2019","11","","","","","","","","","","","","","","","","20","0","1","1","20.0","20"
"greg olsen","TE","CAR","2019","11","","","","","","","","","","","","","","","","57","0","5","5","11.4","26"
"hayden hurst","TE","BAL","2019","11","","","","","","","","","","","","","","","","16","0","2","2","8.0","12"
"hunter henry","TE","LAC","2019","11","","","","","","","","","","","","","","","","69","0","6","9","11.5","16"
"ian thomas","TE","CAR","2019","11","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"irv smith jr","TE","MIN","2019","11","","","","","","","","","","","","","","","","20","1","3","3","6.7","10"
"jaeden graham","TE","ATL","2019","11","","","","","","","","","","","","","","","","23","0","2","2","11.5","12"
"jared cook","TE","NO","2019","11","","","","","","","","","","","","","","","","33","1","2","2","16.5","30"
"jason witten","TE","DAL","2019","11","","","","","","","","","","","","","","","","33","0","5","7","6.6","11"
"jeremy sprinkle","TE","WAS","2019","11","","","","","","","","","","","","","","","","16","1","2","3","8.0","15"
"jordan akins","TE","HOU","2019","11","","","","","","","","","","","","","","","","15","0","1","2","15.0","15"
"josh hill 2","TE","NO","2019","11","","","","","","","","","","","","","","","","8","0","2","2","4.0","5"
"josh oliver","TE","JAX","2019","11","","","","","","","","","","","","","","","","5","0","1","2","5.0","5"
"kyle rudolph","TE","MIN","2019","11","","","","","","","","","","","","","","","","67","1","5","5","13.4","32"
"logan thomas","TE","DET","2019","11","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"mark andrews","TE","BAL","2019","11","","","","","","","","","","","","","","","","75","1","4","4","18.8","51"
"matt lacosse","TE","NE","2019","11","","","","","","","","","","","","","","","","3","0","2","2","1.5","7"
"mike gesicki","TE","MIA","2019","11","","","","","","","","","","","","","","","","18","0","4","6","4.5","10"
"nick vannett","TE","PIT","2019","11","","","","","","","","","","","","","","","","7","0","1","1","7.0","7"
"noah fant","TE","DEN","2019","11","","","","","","","","","","","-7","0","2","-3.5","-2","60","0","4","10","15.0","31"
"oj howard","TE","TB","2019","11","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"ross dwelley","TE","SF","2019","11","","","","","","","","","","","","","","","","14","2","4","5","3.5","5"
"ryan griffin","TE","NYJ","2019","11","","","","","","","","","","","","","","","","109","1","5","5","21.8","45"
"stephen carlson","TE","CLE","2019","11","","","","","","","","","","","","","","","","8","1","1","1","8.0","8"
"taysom hill","TE","NO","2019","11","0","0","0","0","-","-","0","0.0","0","1","2","0","1","2.0","2","2","0","1","1","2.0","2"
"tj hockenson","TE","DET","2019","11","","","","","","","","","","","","","","","","6","0","1","2","6.0","6"
"travis kelce","TE","KC","2019","11","","","","","","","","","","","","","","","","92","1","7","10","13.1","31"
"troy fumagalli","TE","DEN","2019","11","","","","","","","","","","","","","","","","3","1","1","3","3.0","3"
"tyler conklin","TE","MIN","2019","11","","","","","","","","","","","","","","","","28","0","2","3","14.0","20"
"tyler eifert","TE","CIN","2019","11","","","","","","","","","","","","","","","","21","0","3","4","7.0","18"
"tyler kroft","TE","BUF","2019","11","","","","","","","","","","","","","","","","6","0","1","1","6.0","6"
"vance mcdonald","TE","PIT","2019","11","","","","","","","","","","","","","","","","33","0","3","7","11.0","22"
"virgil green","TE","LAC","2019","11","","","","","","","","","","","","","","","","8","0","1","1","8.0","8"
"zach ertz","TE","PHI","2019","11","","","","","","","","","","","","","","","","94","0","9","11","10.4","25"
"albert wilson","WR","MIA","2019","11","","","","","","","","","","","","","","","","26","0","3","6","8.7","13"
"alex erickson","WR","CIN","2019","11","","","","","","","","","","","","","","","","0","0","1","5","0.0","0"
"allen hurns","WR","MIA","2019","11","","","","","","","","","","","","","","","","53","0","4","6","13.3","20"
"allen robinson","WR","CHI","2019","11","","","","","","","","","","","","","","","","15","0","4","6","3.8","6"
"amari cooper","WR","DAL","2019","11","","","","","","","","","","","","","","","","38","0","3","8","12.7","16"
"andre patton","WR","LAC","2019","11","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"andy isabella","WR","ARI","2019","11","","","","","","","","","","","","","","","","6","0","1","4","6.0","6"
"anthony miller 3","WR","CHI","2019","11","","","","","","","","","","","","","","","","54","0","6","11","9.0","16"
"auden tate","WR","CIN","2019","11","","","","","","","","","","","","","","","","56","0","4","6","14.0","20"
"breshad perriman","WR","TB","2019","11","","","","","","","","","","","","","","","","20","0","1","3","20.0","20"
"byron pringle","WR","KC","2019","11","","","","","","","","","","","","","","","","9","0","1","1","9.0","9"
"calvin ridley","WR","ATL","2019","11","","","","","","","","","","","","","","","","143","1","8","8","17.9","36"
"chester rogers","WR","IND","2019","11","","","","","","","","","","","18","0","1","18.0","18","11","0","1","2","11.0","11"
"chris conley","WR","JAX","2019","11","","","","","","","","","","","","","","","","58","0","6","8","9.7","24"
"chris godwin","WR","TB","2019","11","","","","","","","","","","","","","","","","47","1","3","6","15.7","30"
"christian blake","WR","ATL","2019","11","","","","","","","","","","","","","","","","3","0","1","1","3.0","3"
"christian kirk","WR","ARI","2019","11","","","","","","","","","","","1","0","1","1.0","1","41","0","6","9","6.8","11"
"cole beasley","WR","BUF","2019","11","","","","","","","","","","","","","","","","38","0","4","4","9.5","15"
"cooper kupp","WR","LAR","2019","11","","","","","","","","","","","","","","","","53","0","3","3","17.7","50"
"courtland sutton","WR","DEN","2019","11","38","0","1","1","100.0%","38.0","38","118.8","0","0","10","0","2","5.0","9","113","0","5","9","22.6","48"
"curtis samuel","WR","CAR","2019","11","","","","","","","","","","","","","","","","25","0","4","6","6.3","14"
"damion willis","WR","CIN","2019","11","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"danny amendola","WR","DET","2019","11","","","","","","","","","","","","","","","","47","0","4","5","11.8","21"
"deandre hopkins","WR","HOU","2019","11","","","","","","","","","","","","","","","","80","0","7","12","11.4","20"
"deanthony thomas","WR","BAL","2019","11","","","","","","","","","","","0","0","0","-","0","","","","","",""
"dede westbrook","WR","JAX","2019","11","","","","","","","","","","","","","","","","32","0","4","6","8.0","15"
"deebo samuel","WR","SF","2019","11","","","","","","","","","","","","","","","","134","0","8","10","16.8","26"
"demarcus robinson","WR","KC","2019","11","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"demaryius thomas","WR","NYJ","2019","11","","","","","","","","","","","","","","","","44","0","4","5","11.0","17"
"devante parker","WR","MIA","2019","11","","","","","","","","","","","","","","","","135","0","7","10","19.3","50"
"diontae johnson","WR","PIT","2019","11","","","","","","","","","","","","","","","","17","0","2","4","8.5","13"
"dj chark","WR","JAX","2019","11","","","","","","","","","","","","","","","","104","2","8","15","13.0","34"
"dj moore 2","WR","CAR","2019","11","","","","","","","","","","","","","","","","95","0","8","15","11.9","31"
"emmanuel sanders","WR","SF","2019","11","","","","","","","","","","","","","","","","33","0","3","5","11.0","14"
"hale hentges","WR","WAS","2019","11","","","","","","","","","","","","","","","","0","0","1","3","0.0","0"
"hunter renfrow","WR","OAK","2019","11","","","","","","","","","","","","","","","","66","0","5","6","13.2","27"
"isaiah mckenzie","WR","BUF","2019","11","","","","","","","","","","","10","0","1","10.0","10","21","0","3","6","7.0","16"
"jakeem grant","WR","MIA","2019","11","","","","","","","","","","","7","1","1","7.0","7","32","0","3","3","10.7","12"
"jakobi meyers","WR","NE","2019","11","","","","","","","","","","","","","","","","7","0","1","2","7.0","7"
"jalen richard","WR","OAK","2019","11","","","","","","","","","","","0","0","2","0.0","4","7","0","1","1","7.0","7"
"james washington 2","WR","PIT","2019","11","","","","","","","","","","","","","","","","49","0","3","5","16.3","22"
"jamison crowder","WR","NYJ","2019","11","","","","","","","","","","","","","","","","76","1","5","8","15.2","29"
"jarius wright","WR","CAR","2019","11","","","","","","","","","","","","","","","","19","0","1","2","19.0","19"
"jarvis landry","WR","CLE","2019","11","","","","","","","","","","","","","","","","43","1","4","7","10.8","25"
"jason moore 2","WR","LAC","2019","11","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"javon wims","WR","CHI","2019","11","","","","","","","","","","","","","","","","11","0","1","2","11.0","11"
"jj arcega whiteside","WR","PHI","2019","11","","","","","","","","","","","","","","","","29","0","1","1","29.0","29"
"john brown","WR","BUF","2019","11","","","","","","","","","","","","","","","","137","2","9","14","15.2","40"
"johnny holton","WR","PIT","2019","11","","","","","","","","","","","","","","","","18","0","1","7","18.0","18"
"jordan matthews","WR","PHI","2019","11","","","","","","","","","","","","","","","","6","0","1","6","6.0","6"
"josh reynolds","WR","LAR","2019","11","","","","","","","","","","","-5","0","1","-5.0","-5","55","0","3","6","18.3","26"
"juju smith schuster","WR","PIT","2019","11","","","","","","","","","","","","","","","","21","0","2","4","10.5","16"
"julian edelman","WR","NE","2019","11","15","1","1","1","100.0%","15.0","15","158.3","0","0","","","","","","53","0","5","10","10.6","14"
"julio jones","WR","ATL","2019","11","","","","","","","","","","","-4","0","1","-4.0","-4","91","0","6","8","15.2","48"
"justin hardy","WR","ATL","2019","11","","","","","","","","","","","","","","","","14","0","2","4","7.0","13"
"keelan cole","WR","JAX","2019","11","","","","","","","","","","","","","","","","41","0","4","5","10.3","14"
"keenan allen","WR","LAC","2019","11","","","","","","","","","","","","","","","","71","1","8","12","8.9","30"
"keesean johnson","WR","ARI","2019","11","","","","","","","","","","","","","","","","14","0","2","2","7.0","9"
"keke coutee","WR","HOU","2019","11","","","","","","","","","","","","","","","","25","0","3","3","8.3","11"
"kelvin harmon","WR","WAS","2019","11","","","","","","","","","","","","","","","","53","0","5","6","10.6","24"
"kendrick bourne","WR","SF","2019","11","","","","","","","","","","","","","","","","31","1","4","6","7.8","19"
"kenny golladay","WR","DET","2019","11","","","","","","","","","","","","","","","","34","0","1","5","34.0","34"
"kenny stills","WR","HOU","2019","11","","","","","","","","","","","","","","","","27","0","4","7","6.8","13"
"khadarel hodge 2","WR","CLE","2019","11","","","","","","","","","","","","","","","","41","0","1","2","41.0","41"
"laquon treadwell","WR","MIN","2019","11","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"larry fitzgerald","WR","ARI","2019","11","","","","","","","","","","","","","","","","37","1","5","5","7.4","12"
"mack hollins","WR","PHI","2019","11","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"marcus johnson 2","WR","IND","2019","11","","","","","","","","","","","","","","","","38","1","4","4","9.5","17"
"marquise brown","WR","BAL","2019","11","","","","","","","","","","","","","","","","23","0","2","4","11.5","17"
"marquise goodwin","WR","SF","2019","11","","","","","","","","","","","","","","","","5","0","1","2","5.0","5"
"marvin hall","WR","DET","2019","11","","","","","","","","","","","","","","","","39","0","1","1","39.0","39"
"marvin jones","WR","DET","2019","11","","","","","","","","","","","-4","0","1","-4.0","-4","43","2","4","5","10.8","25"
"mecole hardman","WR","KC","2019","11","","","","","","","","","","","","","","","","13","0","2","4","6.5","9"
"michael gallup","WR","DAL","2019","11","","","","","","","","","","","","","","","","148","0","9","13","16.4","41"
"mike evans","WR","TB","2019","11","","","","","","","","","","","","","","","","69","0","4","8","17.3","27"
"mike thomas","WR","LAR","2019","11","","","","","","","","","","","","","","","","9","0","1","3","9.0","9"
"mike thomas 2","WR","NO","2019","11","","","","","","","","","","","","","","","","114","1","8","10","14.3","41"
"mike williams 5","WR","LAC","2019","11","","","","","","","","","","","","","","","","76","0","2","6","38.0","50"
"miles boykin","WR","BAL","2019","11","","","","","","","","","","","","","","","","0","0","0","2","-","0"
"mohamed sanu","WR","NE","2019","11","","","","","","","","","","","8","0","1","8.0","8","4","0","2","4","2.0","3"
"nelson agholor","WR","PHI","2019","11","","","","","","","","","","","","","","","","40","0","4","9","10.0","19"
"nick boyle","WR","BAL","2019","11","","","","","","","","","","","","","","","","20","0","2","3","10.0","13"
"nkeal harry","WR","NE","2019","11","","","","","","","","","","","","","","","","18","0","3","4","6.0","11"
"odell beckham jr","WR","CLE","2019","11","","","","","","","","","","","","","","","","60","0","4","10","15.0","42"
"olabisi johnson","WR","MIN","2019","11","","","","","","","","","","","","","","","","35","0","6","9","5.8","9"
"pharoh cooper","WR","ARI","2019","11","","","","","","","","","","","","","","","","35","1","3","4","11.7","23"
"phillip dorsett","WR","NE","2019","11","","","","","","","","","","","","","","","","33","1","3","5","11.0","15"
"randall cobb","WR","DAL","2019","11","","","","","","","","","","","","","","","","115","1","4","7","28.8","49"
"richie james","WR","SF","2019","11","","","","","","","","","","","","","","","","57","0","1","1","57.0","57"
"robby anderson","WR","NYJ","2019","11","","","","","","","","","","","","","","","","6","1","1","3","6.0","6"
"russell gage","WR","ATL","2019","11","","","","","","","","","","","","","","","","32","0","2","4","16.0","18"
"sammy watkins","WR","KC","2019","11","","","","","","","","","","","","","","","","26","0","2","3","13.0","15"
"scott miller 2","WR","TB","2019","11","","","","","","","","","","","","","","","","71","0","4","6","17.8","48"
"seth roberts","WR","BAL","2019","11","","","","","","","","","","","","","","","","15","1","1","1","15.0","15"
"stefon diggs","WR","MIN","2019","11","","","","","","","","","","","","","","","","121","1","5","5","24.2","54"
"steven sims","WR","WAS","2019","11","","","","","","","","","","","","","","","","6","0","2","4","3.0","9"
"tavon austin","WR","DAL","2019","11","","","","","","","","","","","","","","","","0","0","0","1","-","0"
