"Name","Position","Team","Year","Week","PassYds","PassTD","PassComp","PassAtt","PassPct","PassYdsPerAtt","PassLong","QBR","Int","Sacks","RushYds","RushTD","RushAtt","RushAve","RushLong","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"ted ginn jr","WR","NO","2019","12","","","","","","","","","","","","","","","","38","0","2","5","19.0","30"
"terry mclaurin","WR","WAS","2019","12","","","","","","","","","","","","","","","","72","0","5","12","14.4","26"
"tevin jones","WR","PIT","2019","12","","","","","","","","","","","","","","","","9","0","1","3","9.0","9"
"tim patrick","WR","DEN","2019","12","","","","","","","","","","","","","","","","3","0","1","3","3.0","3"
"trequan smith","WR","NO","2019","12","","","","","","","","","","","","","","","","13","1","1","3","13.0","13"
"trey quinn","WR","WAS","2019","12","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"ty hilton","WR","IND","2019","12","","","","","","","","","","","","","","","","18","0","3","6","6.0","8"
"tyler boyd","WR","CIN","2019","12","","","","","","","","","","","","","","","","101","1","5","9","20.2","47"
"tyler lockett","WR","SEA","2019","12","","","","","","","","","","","","","","","","38","0","1","2","38.0","38"
"tyrell williams","WR","OAK","2019","12","","","","","","","","","","","","","","","","18","0","2","6","9.0","12"
"vyncint smith","WR","NYJ","2019","12","","","","","","","","","","","","","","","","22","0","1","1","22.0","22"
"will fuller","WR","HOU","2019","12","","","","","","","","","","","","","","","","140","0","7","11","20.0","51"
"willie snead","WR","BAL","2019","12","","","","","","","","","","","","","","","","14","2","2","3","7.0","7"
"zach pascal","WR","IND","2019","12","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"zay jones","WR","OAK","2019","12","","","","","","","","","","","","","","","","5","0","2","2","2.5","6"
