"Name","Position","Team","Year","Week","PassYds","PassTD","PassComp","PassAtt","PassPct","PassYdsPerAtt","PassLong","QBR","Int","Sacks","RushYds","RushTD","RushAtt","RushAve","RushLong","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"julio jones","WR","ATL","2019","16","","","","","","","","","","","","","","","","166","0","10","15","16.6","32"
"justin hardy","WR","ATL","2019","16","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"justin watson 2","WR","TB","2019","16","","","","","","","","","","","","","","","","43","1","5","10","8.6","12"
"kaden smith","WR","NYG","2019","16","","","","","","","","","","","","","","","","35","2","6","8","5.8","10"
"kalif raymond","WR","TEN","2019","16","","","","","","","","","","","","","","","","32","0","2","2","16.0","23"
"keelan cole","WR","JAX","2019","16","","","","","","","","","","","6","0","1","6.0","6","23","0","1","2","23.0","23"
"keenan allen","WR","LAC","2019","16","","","","","","","","","","","-5","0","1","-5.0","-5","71","0","5","10","14.2","20"
"kelvin harmon","WR","WAS","2019","16","11","0","1","1","100.0%","11.0","11","112.5","0","0","","","","","","58","0","5","6","11.6","22"
"kendrick bourne","WR","SF","2019","16","","","","","","","","","","","","","","","","29","0","2","3","14.5","18"
"kenny golladay","WR","DET","2019","16","","","","","","","","","","","","","","","","66","1","6","12","11.0","35"
"kenny stills","WR","HOU","2019","16","","","","","","","","","","","","","","","","57","0","5","9","11.4","21"
"khadarel hodge 2","WR","CLE","2019","16","","","","","","","","","","","","","","","","6","0","1","2","6.0","6"
"krishawn hogan","WR","NO","2019","16","","","","","","","","","","","","","","","","4","0","1","1","4.0","4"
"laquon treadwell","WR","MIN","2019","16","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"larry fitzgerald","WR","ARI","2019","16","","","","","","","","","","","","","","","","48","1","4","7","12.0","21"
"malik turner","WR","SEA","2019","16","","","","","","","","","","","","","","","","23","0","1","3","23.0","23"
"marcedes lewis","WR","GB","2019","16","","","","","","","","","","","","","","","","2","0","1","1","2.0","2"
"marcus johnson 2","WR","IND","2019","16","","","","","","","","","","","","","","","","2","0","1","4","2.0","2"
"marquez valdes scantling","WR","GB","2019","16","","","","","","","","","","","","","","","","6","0","1","1","6.0","6"
"marquise brown","WR","BAL","2019","16","","","","","","","","","","","","","","","","6","0","1","2","6.0","6"
"michael gallup","WR","DAL","2019","16","","","","","","","","","","","","","","","","98","0","5","11","19.6","41"
"michael walker","WR","JAX","2019","16","","","","","","","","","","","0","0","0","-","0","","","","","",""
"mike thomas 2","WR","NO","2019","16","","","","","","","","","","","","","","","","136","1","12","17","11.3","26"
"mike williams 5","WR","LAC","2019","16","","","","","","","","","","","","","","","","51","0","3","4","17.0","23"
"miles boykin","WR","BAL","2019","16","","","","","","","","","","","","","","","","8","0","1","1","8.0","8"
"mohamed sanu","WR","NE","2019","16","","","","","","","","","","","","","","","","24","0","3","5","8.0","10"
"nick boyle","WR","BAL","2019","16","","","","","","","","","","","","","","","","24","0","3","4","8.0","16"
"nkeal harry","WR","NE","2019","16","","","","","","","","","","","18","0","2","9.0","18","21","0","2","3","10.5","12"
"nsimba webster","WR","LAR","2019","16","","","","","","","","","","","0","0","0","-","0","","","","","",""
"odell beckham jr","WR","CLE","2019","16","","","","","","","","","","","","","","","","44","1","4","6","11.0","22"
"olabisi johnson","WR","MIN","2019","16","","","","","","","","","","","","","","","","6","0","1","2","6.0","6"
"pharoh cooper","WR","ARI","2019","16","","","","","","","","","","","","","","","","14","0","2","2","7.0","14"
"randall cobb","WR","DAL","2019","16","","","","","","","","","","","","","","","","73","0","5","7","14.6","21"
"robby anderson","WR","NYJ","2019","16","","","","","","","","","","","","","","","","32","1","2","4","16.0","23"
"robert davis","WR","PHI","2019","16","","","","","","","","","","","","","","","","6","0","1","1","6.0","6"
"robert foster","WR","BUF","2019","16","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"robert woods","WR","LAR","2019","16","","","","","","","","","","","6","0","2","3.0","6","117","0","8","11","14.6","29"
"russell gage","WR","ATL","2019","16","","","","","","","","","","","7","0","2","3.5","4","49","0","5","6","9.8","17"
"sammy watkins","WR","KC","2019","16","","","","","","","","","","","","","","","","28","0","2","5","14.0","17"
"seth roberts","WR","BAL","2019","16","","","","","","","","","","","","","","","","23","0","2","3","11.5","12"
"stefon diggs","WR","MIN","2019","16","0","0","0","1","0.0%","0.0","0","39.6","0","0","","","","","","57","1","3","5","19.0","28"
"sterling shepard","WR","NYG","2019","16","","","","","","","","","","","","","","","","76","1","6","6","12.7","23"
"steven sims","WR","WAS","2019","16","","","","","","","","","","","9","0","2","4.5","14","64","2","6","10","10.7","32"
"tajae sharpe","WR","TEN","2019","16","","","","","","","","","","","","","","","","69","2","5","6","13.8","36"
"tavon austin","WR","DAL","2019","16","","","","","","","","","","","","","","","","5","0","1","2","5.0","5"
"ted ginn jr","WR","NO","2019","16","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"terry mclaurin","WR","WAS","2019","16","","","","","","","","","","","","","","","","86","0","7","9","12.3","34"
"tim patrick","WR","DEN","2019","16","","","","","","","","","","","","","","","","48","0","5","6","9.6","16"
"travis fulgham","WR","DET","2019","16","","","","","","","","","","","","","","","","0","0","0","2","-","0"
"trequan smith","WR","NO","2019","16","","","","","","","","","","","","","","","","13","0","1","2","13.0","13"
"ty hilton","WR","IND","2019","16","","","","","","","","","","","","","","","","26","0","3","4","8.7","11"
"tyler boyd","WR","CIN","2019","16","","","","","","","","","","","","","","","","128","2","9","15","14.2","34"
"tyler lockett","WR","SEA","2019","16","","","","","","","","","","","","","","","","12","0","1","7","12.0","12"
"tyreek hill","WR","KC","2019","16","","","","","","","","","","","","","","","","72","0","5","5","14.4","19"
"tyrell williams","WR","OAK","2019","16","","","","","","","","","","","","","","","","82","0","4","4","20.5","43"
"vyncint smith","WR","NYJ","2019","16","","","","","","","","","","","","","","","","32","0","3","4","10.7","14"
"will fuller","WR","HOU","2019","16","","","","","","","","","","","","","","","","11","0","2","2","5.5","7"
"willie snead","WR","BAL","2019","16","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"zach pascal","WR","IND","2019","16","","","","","","","","","","","","","","","","6","0","1","3","6.0","6"
"zay jones","WR","OAK","2019","16","","","","","","","","","","","","","","","","14","0","3","3","4.7","7"
