"Name","Position","Team","Year","Week","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"jaylen samuels","RB","PIT","2019","13","22","0","2","2","11.0","15"
"miles sanders","RB","PHI","2019","13","22","1","5","5","4.4","15"
"vance mcdonald","TE","PIT","2019","13","21","0","3","3","7.0","12"
"alex erickson","WR","CIN","2019","13","21","0","2","2","10.5","15"
"hayden hurst","TE","BAL","2019","13","21","0","3","4","7.0","10"
"nick chubb","RB","CLE","2019","13","21","0","1","2","21.0","21"
"lesean mccoy","RB","KC","2019","13","20","0","3","3","6.7","9"
"todd gurley","RB","LAR","2019","13","20","0","1","1","20.0","20"
"kenyan drake","RB","ARI","2019","13","20","0","2","5","10.0","15"
"geronimo allison","WR","GB","2019","13","20","0","2","3","10.0","15"
"robert foster","WR","BUF","2019","13","20","0","1","2","20.0","20"
"kareem hunt","RB","CLE","2019","13","19","1","5","5","3.8","15"
"jordan akins","TE","HOU","2019","13","19","0","1","1","19.0","19"
"nyheim hines","RB","IND","2019","13","18","0","2","2","9.0","11"
"tj hockenson","TE","DET","2019","13","18","0","6","11","3.0","9"
"jesper horsted","TE","CHI","2019","13","18","1","1","1","18.0","18"
"derrick henry","RB","TEN","2019","13","17","0","3","3","5.7","9"
"george kittle","TE","SF","2019","13","17","0","2","4","8.5","13"
"dawson knox","TE","BUF","2019","13","17","0","3","4","5.7","9"
"ty johnson","RB","DET","2019","13","17","0","3","3","5.7","9"
"jimmy graham","TE","GB","2019","13","16","0","1","1","16.0","16"
"chris thompson","RB","WAS","2019","13","15","0","1","2","15.0","15"
"phillip dorsett","WR","NE","2019","13","15","0","2","6","7.5","9"
"jeff heuerman","TE","DEN","2019","13","15","0","3","5","5.0","7"
"jd mckissic","RB","DET","2019","13","15","0","3","3","5.0","9"
"jj arcega whiteside","WR","PHI","2019","13","15","1","1","2","15.0","15"
"foster moreau","TE","OAK","2019","13","15","0","1","1","15.0","15"
"ventell bryant","WR","DAL","2019","13","15","1","1","1","15.0","15"
"frank gore","RB","BUF","2019","13","14","0","1","1","14.0","14"
"mohamed sanu","WR","NE","2019","13","14","0","3","5","4.7","6"
"zay jones","WR","OAK","2019","13","14","0","2","3","7.0","8"
"trequan smith","WR","NO","2019","13","14","0","2","2","7.0","9"
"diontae johnson","WR","PIT","2019","13","14","0","1","5","14.0","14"
"devonta freeman","RB","ATL","2019","13","13","0","4","5","3.3","7"
"adam humphries","WR","TEN","2019","13","13","1","1","2","13.0","13"
"aaron jones 2","RB","GB","2019","13","13","0","4","6","3.3","7"
"cody hollister","WR","TEN","2019","13","13","0","2","2","6.5","11"
"royce freeman","RB","DEN","2019","13","13","0","4","4","3.3","6"
"durham smythe","TE","MIA","2019","13","13","0","2","3","6.5","7"
"alec ingold","FB","OAK","2019","13","13","0","2","2","6.5","14"
"ashton dulin","WR","IND","2019","13","13","0","1","1","13.0","13"
"tyler eifert","TE","CIN","2019","13","12","0","1","2","12.0","12"
"willie snead","WR","BAL","2019","13","12","0","1","2","12.0","12"
"taysom hill","TE","NO","2019","13","12","1","2","2","6.0","9"
"dare ogunbowale","RB","TB","2019","13","12","0","2","2","6.0","6"
"daesean hamilton","WR","DEN","2019","13","12","0","2","3","6.0","7"
"david montgomery","RB","CHI","2019","13","12","1","2","2","6.0","9"
"melvin gordon","RB","LAC","2019","13","11","0","2","3","5.5","6"
"jonathan williams","RB","IND","2019","13","11","0","1","1","11.0","11"
"keelan cole","WR","JAX","2019","13","11","0","1","2","11.0","11"
"damari scott","WR","NYG","2019","13","11","0","1","2","11.0","11"
"keelan doss","WR","OAK","2019","13","11","0","1","1","11.0","11"
"andrew beck","TE","DEN","2019","13","11","0","1","1","11.0","11"
"josh gordon","WR","SEA","2019","13","10","0","1","1","10.0","10"
"derek carrier","RB","OAK","2019","13","10","1","2","2","5.0","6"
"hunter henry","TE","LAC","2019","13","10","0","2","3","5.0","5"
"dion lewis","RB","TEN","2019","13","9","0","1","1","9.0","9"
"tevin coleman","RB","SF","2019","13","9","0","1","1","9.0","9"
"david johnson 2","RB","ARI","2019","13","9","0","2","2","4.5","5"
"tyrell williams","WR","OAK","2019","13","9","0","1","4","9.0","9"
"daniel brown","TE","NYJ","2019","13","9","0","1","1","9.0","9"
"blake jarwin","TE","DAL","2019","13","9","0","2","3","4.5","10"
"jordan wilkins","RB","IND","2019","13","9","0","2","3","4.5","5"
"giovani bernard","RB","CIN","2019","13","8","0","1","2","8.0","8"
"jamison crowder","WR","NYJ","2019","13","8","0","2","9","4.0","9"
"raheem mostert","RB","SF","2019","13","8","0","2","2","4.0","5"
"will fuller","WR","HOU","2019","13","8","0","1","2","8.0","8"
"andre patton","WR","LAC","2019","13","8","0","1","2","8.0","8"
"derrius guice","RB","WAS","2019","13","8","0","2","2","4.0","4"
"tyler conklin","TE","MIN","2019","13","8","0","2","2","4.0","5"
"terry mclaurin","WR","WAS","2019","13","8","0","2","4","4.0","11"
"anthony sherman","FB","KC","2019","13","7","0","1","1","7.0","7"
"nick vannett","TE","PIT","2019","13","7","0","1","1","7.0","7"
"chris carson","RB","SEA","2019","13","7","0","1","2","7.0","7"
"jeff wilson","RB","SF","2019","13","7","0","1","1","7.0","7"
"gus edwards","RB","BAL","2019","13","7","0","1","1","7.0","7"
"jaron brown","WR","SEA","2019","13","6","0","1","1","6.0","6"
"kenjon barner","RB","ATL","2019","13","6","0","2","2","3.0","13"
"nick oleary","TE","JAX","2019","13","6","0","1","4","6.0","6"
"jalen richard","WR","OAK","2019","13","6","0","1","2","6.0","6"
"deshaun watson","QB","HOU","2019","13","6","1","1","1","6.0","6"
"irv smith jr","TE","MIN","2019","13","6","0","1","3","6.0","6"
"myles gaskin","RB","MIA","2019","13","6","0","1","1","6.0","6"
"michael walker","WR","JAX","2019","13","6","0","1","2","6.0","6"
"carlos hyde","RB","HOU","2019","13","5","0","1","1","5.0","5"
"seth roberts","WR","BAL","2019","13","5","0","1","2","5.0","5"
"cameron brate","TE","TB","2019","13","5","0","1","1","5.0","5"
"greg ward jr","WR","PHI","2019","13","5","0","1","3","5.0","5"
"deon cain","WR","PIT","2019","13","5","0","1","1","5.0","5"
"braxton berrios","WR","NYJ","2019","13","5","0","1","2","5.0","5"
"noah fant","TE","DEN","2019","13","5","0","1","3","5.0","5"
"bilal powell","RB","NYJ","2019","13","4","0","2","2","2.0","3"
"nick boyle","WR","BAL","2019","13","4","0","1","2","4.0","4"
"phillip lindsay","RB","DEN","2019","13","4","0","3","3","1.3","9"
"benny snell","RB","PIT","2019","13","4","0","1","1","4.0","4"
"mark ingram","RB","BAL","2019","13","3","0","2","2","1.5","2"
"darrel williams","RB","KC","2019","13","3","1","1","2","3.0","3"
"josh hill 2","TE","NO","2019","13","2","0","1","2","2.0","2"
"patrick ricard","RB","BAL","2019","13","2","0","1","2","2.0","2"
"marcedes lewis","WR","GB","2019","13","1","1","1","2","1.0","1"
"ty montgomery","RB","NYJ","2019","13","1","0","1","1","1.0","1"
"jason sanders","K","MIA","2019","13","1","1","1","1","1.0","1"
"marquise brown","WR","BAL","2019","13","1","0","1","2","1.0","1"
"olabisi johnson","WR","MIN","2019","13","1","0","1","3","1.0","1"
"ted ginn jr","WR","NO","2019","13","0","0","0","1","-","0"
"adrian peterson","RB","WAS","2019","13","0","0","0","1","-","0"
"virgil green","TE","LAC","2019","13","0","0","0","1","-","0"
"rex burkhead","RB","NE","2019","13","0","0","0","1","-","0"
"sammy watkins","WR","KC","2019","13","0","0","0","3","-","0"
"keith smith","FB","ATL","2019","13","0","0","0","1","-","0"
"clive walford","TE","MIA","2019","13","0","0","0","1","-","0"
"tyler lockett","WR","SEA","2019","13","0","0","0","3","-","0"
"blake bell","TE","KC","2019","13","0","0","0","1","-","0"
"damiere byrd","WR","ARI","2019","13","0","0","0","3","-","0"
"malcolm brown","RB","LAR","2019","13","0","0","0","1","-","0"
"rashard higgins","WR","CLE","2019","13","0","0","0","3","-","0"
"dan vitale","FB","GB","2019","13","0","0","0","1","-","0"
"jason vander laan","TE","NO","2019","13","0","0","0","1","-","0"
"elijhaa penny","FB","NYG","2019","13","0","0","0","1","-","0"
"jonnu smith","TE","TEN","2019","13","0","0","2","2","0.0","2"
"isaiah ford","WR","MIA","2019","13","0","0","0","1","-","0"
"johnny mundt","TE","LAR","2019","13","0","0","0","1","-","0"
"tim patrick","WR","DEN","2019","13","0","0","0","2","-","0"
"robert tonyan jr","TE","GB","2019","13","0","0","0","1","-","0"
"kalen ballage","RB","MIA","2019","13","0","0","0","1","-","0"
"justin watson 2","WR","TB","2019","13","0","0","0","1","-","0"
"marquez valdes scantling","WR","GB","2019","13","0","0","0","2","-","0"
"trey quinn","WR","WAS","2019","13","0","0","0","1","-","0"
"nkeal harry","WR","NE","2019","13","0","0","0","1","-","0"
"andy isabella","WR","ARI","2019","13","0","0","0","1","-","0"
"tony pollard","RB","DAL","2019","13","0","0","0","1","-","0"
"ryquell armstead","RB","JAX","2019","13","0","0","0","1","-","0"
"olamide zaccheaus","WR","ATL","2019","13","0","0","0","1","-","0"
"hale hentges","WR","WAS","2019","13","0","0","0","1","-","0"
"stanley morgan jr","WR","CIN","2019","13","0","0","0","2","-","0"
"damion willis","WR","CIN","2019","13","0","0","0","1","-","0"
