"Name","Position","Team","Year","Week","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"royce freeman","RB","DEN","2019","4","34","0","4","6","8.5","15"
"lesean mccoy","RB","KC","2019","4","33","0","2","4","16.5","23"
"tyler boyd","WR","CIN","2019","4","33","0","3","6","11.0","15"
"oj howard","TE","TB","2019","4","33","0","3","3","11.0","14"
"curtis samuel","WR","CAR","2019","4","32","0","3","7","10.7","12"
"calvin ridley","WR","ATL","2019","4","32","0","3","6","10.7","21"
"kerryon johnson","RB","DET","2019","4","32","0","2","3","16.0","22"
"miles boykin","WR","BAL","2019","4","32","1","3","3","10.7","18"
"mark andrews","TE","BAL","2019","4","31","1","4","8","7.8","11"
"noah fant","TE","DEN","2019","4","31","1","2","4","15.5","25"
"julian edelman","WR","NE","2019","4","30","0","4","7","7.5","10"
"ezekiel elliott","RB","DAL","2019","4","30","0","6","7","5.0","9"
"foster moreau","TE","OAK","2019","4","30","1","3","3","10.0","18"
"josh hill 2","TE","NO","2019","4","29","0","3","4","9.7","20"
"kenyan drake","RB","MIA","2019","4","29","0","3","5","9.7","19"
"josh jacobs","RB","OAK","2019","4","29","0","2","2","14.5","20"
"nick vannett","TE","PIT","2019","4","28","0","2","2","14.0","17"
"jordan howard","RB","PHI","2019","4","28","1","3","4","9.3","20"
"tyler eifert","TE","CIN","2019","4","27","0","2","5","13.5","14"
"dontrell hilliard","RB","CLE","2019","4","27","0","2","3","13.5","19"
"tj hockenson","TE","DET","2019","4","27","1","3","3","9.0","13"
"luke willson","TE","SEA","2019","4","26","0","2","2","13.0","17"
"logan thomas","TE","DET","2019","4","25","0","3","3","8.3","12"
"geremy davis","WR","LAC","2019","4","25","0","2","2","12.5","19"
"parris campbell","WR","IND","2019","4","25","0","5","8","5.0","15"
"rhett ellison","TE","NYG","2019","4","24","0","3","4","8.0","22"
"kenny stills","WR","HOU","2019","4","24","0","2","2","12.0","14"
"will fuller","WR","HOU","2019","4","23","0","3","6","7.7","12"
"jack doyle","TE","IND","2019","4","22","1","4","8","5.5","8"
"duke johnson","RB","HOU","2019","4","22","0","2","3","11.0","12"
"josh reynolds","WR","LAR","2019","4","22","0","1","2","22.0","22"
"andre patton","WR","LAC","2019","4","22","0","2","4","11.0","15"
"marquise brown","WR","BAL","2019","4","22","0","4","7","5.5","10"
"jared cook","TE","NO","2019","4","21","0","3","6","7.0","9"
"maxx williams","TE","ARI","2019","4","21","0","1","1","21.0","21"
"derek watt","FB","LAC","2019","4","21","0","1","1","21.0","21"
"jordan akins","TE","HOU","2019","4","21","0","3","4","7.0","10"
"odell beckham jr","WR","CLE","2019","4","20","0","2","7","10.0","17"
"leonard fournette","RB","JAX","2019","4","20","0","2","3","10.0","19"
"alvin kamara","RB","NO","2019","4","20","0","3","3","6.7","8"
"jeremy sprinkle","TE","WAS","2019","4","20","0","1","3","20.0","20"
"ito smith","RB","ATL","2019","4","20","0","2","4","10.0","11"
"marcedes lewis","WR","GB","2019","4","19","0","2","2","9.5","10"
"ted ginn jr","WR","NO","2019","4","19","0","3","5","6.3","8"
"keelan cole","WR","JAX","2019","4","19","0","1","1","19.0","19"
"keesean johnson","WR","ARI","2019","4","19","0","2","3","9.5","11"
"james oshaughnessy","TE","JAX","2019","4","18","1","1","4","18.0","18"
"pharaoh brown","TE","CLE","2019","4","18","0","1","1","18.0","18"
"nick chubb","RB","CLE","2019","4","18","0","3","4","6.0","10"
"hunter renfrow","WR","OAK","2019","4","18","0","2","3","9.0","10"
"chris conley","WR","JAX","2019","4","17","0","1","4","17.0","17"
"geoff swaim","TE","JAX","2019","4","17","0","3","4","5.7","9"
"giovani bernard","RB","CIN","2019","4","16","0","4","6","4.0","11"
"trey burton","TE","CHI","2019","4","16","0","2","4","8.0","11"
"dare ogunbowale","RB","TB","2019","4","16","0","3","4","5.3","7"
"dallas goedert","TE","PHI","2019","4","16","1","2","3","8.0","13"
"adam humphries","WR","TEN","2019","4","15","0","2","3","7.5","9"
"dan vitale","FB","GB","2019","4","15","0","2","3","7.5","8"
"juju smith schuster","WR","PIT","2019","4","15","0","3","4","5.0","9"
"trent sherfield","WR","ARI","2019","4","15","0","1","3","15.0","15"
"paul richardson","WR","WAS","2019","4","14","0","3","5","4.7","6"
"ameer abdullah","RB","MIN","2019","4","14","0","2","3","7.0","8"
"wendell smallwood","RB","WAS","2019","4","14","0","1","1","14.0","14"
"troymaine pope","RB","LAC","2019","4","14","1","2","2","7.0","13"
"bobo wilson","WR","TB","2019","4","14","0","1","4","14.0","14"
"david montgomery","RB","CHI","2019","4","14","0","3","5","4.7","10"
"kelvin harmon","WR","WAS","2019","4","14","0","2","2","7.0","9"
"keelan doss","WR","OAK","2019","4","14","0","1","1","14.0","14"
"adam shaheen","TE","CHI","2019","4","13","0","2","2","6.5","8"
"mack hollins","WR","PHI","2019","4","13","0","1","2","13.0","13"
"justin watson 2","WR","TB","2019","4","13","0","1","1","13.0","13"
"byron pringle","WR","KC","2019","4","13","0","1","1","13.0","13"
"darius slayton","WR","NYG","2019","4","13","0","2","2","6.5","8"
"kyle rudolph","TE","MIN","2019","4","12","0","1","1","12.0","12"
"darren fells","TE","HOU","2019","4","12","0","1","1","12.0","12"
"sean culkin","TE","LAC","2019","4","12","0","1","1","12.0","12"
"ronald jones ii","RB","TB","2019","4","12","0","1","1","12.0","12"
"jd mckissic","RB","DET","2019","4","11","0","1","2","11.0","11"
"robert davis","WR","WAS","2019","4","11","0","1","2","11.0","11"
"robert tonyan jr","TE","GB","2019","4","11","0","1","1","11.0","11"
"anthony miller 3","WR","CHI","2019","4","11","0","2","3","5.5","6"
"keke coutee","WR","HOU","2019","4","11","0","1","3","11.0","11"
"mark walton","RB","MIA","2019","4","11","0","2","2","5.5","7"
"jordan wilkins","RB","IND","2019","4","11","0","1","1","11.0","11"
"phillip dorsett","WR","NE","2019","4","10","0","2","9","5.0","5"
"cj ham","FB","MIN","2019","4","10","0","3","4","3.3","4"
"damion ratley","WR","CLE","2019","4","10","0","1","3","10.0","10"
"trey quinn","WR","WAS","2019","4","10","0","2","4","5.0","6"
"nick boyle","WR","BAL","2019","4","9","0","1","1","9.0","9"
"nick oleary","TE","MIA","2019","4","9","0","1","1","9.0","9"
"isaiah ford","WR","MIA","2019","4","9","0","2","3","4.5","7"
"david moore","WR","SEA","2019","4","9","0","1","2","9.0","9"
"mecole hardman","WR","KC","2019","4","9","0","2","5","4.5","7"
"justice hill","RB","BAL","2019","4","9","0","2","2","4.5","5"
"diontae spencer","WR","DEN","2019","4","8","0","1","1","8.0","8"
"derrick henry","RB","TEN","2019","4","8","0","1","1","8.0","8"
"deandre washington","RB","OAK","2019","4","8","0","2","3","4.0","7"
"gus edwards","RB","BAL","2019","4","8","0","1","1","8.0","8"
"alexander mattison","RB","MIN","2019","4","8","0","1","1","8.0","8"
"damion willis","WR","CIN","2019","4","8","0","1","1","8.0","8"
"rex burkhead","RB","NE","2019","4","7","0","1","1","7.0","7"
"jp holtz","TE","CHI","2019","4","7","0","1","1","7.0","7"
"tarik cohen","RB","CHI","2019","4","7","1","2","5","3.5","10"
"phillip lindsay","RB","DEN","2019","4","7","0","1","1","7.0","7"
"ryquell armstead","RB","JAX","2019","4","7","1","1","1","7.0","7"
"andre roberts","WR","BUF","2019","4","6","0","1","1","6.0","6"
"chris hogan","WR","CAR","2019","4","6","0","1","1","6.0","6"
"latavius murray","RB","NO","2019","4","6","0","1","1","6.0","6"
"adam thielen","WR","MIN","2019","4","6","0","2","6","3.0","6"
"carlos hyde","RB","HOU","2019","4","6","0","4","5","1.5","6"
"darius jennings","WR","TEN","2019","4","6","0","1","1","6.0","6"
"jakeem grant","WR","MIA","2019","4","6","0","1","1","6.0","6"
"dk metcalf","WR","SEA","2019","4","6","0","1","4","6.0","6"
"vernon davis","TE","WAS","2019","4","5","0","1","4","5.0","5"
"greg olsen","TE","CAR","2019","4","5","0","2","4","2.5","3"
"tavon austin","WR","DAL","2019","4","5","0","1","1","5.0","5"
"marqise lee","WR","JAX","2019","4","5","0","1","1","5.0","5"
"jonnu smith","TE","TEN","2019","4","5","0","1","1","5.0","5"
"irv smith jr","TE","MIN","2019","4","5","0","1","1","5.0","5"
"delanie walker","TE","TEN","2019","4","4","0","1","2","4.0","4"
"dion lewis","RB","TEN","2019","4","4","0","4","5","1.0","11"
"zay jones","WR","BUF","2019","4","4","0","2","8","2.0","3"
"nick bawden","FB","DET","2019","4","4","0","1","2","4.0","4"
"charles clay","TE","ARI","2019","4","3","0","1","2","3.0","3"
"zach line","FB","NO","2019","4","3","0","1","1","3.0","3"
"cordarrelle patterson","WR","CHI","2019","4","3","0","1","1","3.0","3"
"bennie fowler","WR","NYG","2019","4","3","0","1","2","3.0","3"
"jalen richard","WR","OAK","2019","4","1","0","1","1","1.0","1"
"joe mixon","RB","CIN","2019","4","1","0","4","5","0.3","3"
"ty johnson","RB","DET","2019","4","1","0","1","1","1.0","1"
"frank gore","RB","BUF","2019","4","0","0","0","1","-","0"
"mark ingram","RB","BAL","2019","4","0","0","1","1","0.0","0"
"luke stocker","TE","ATL","2019","4","0","0","0","1","-","0"
"nelson agholor","WR","PHI","2019","4","0","0","0","1","-","0"
"breshad perriman","WR","TB","2019","4","0","0","0","1","-","0"
"devin smith 2","WR","DAL","2019","4","0","0","0","1","-","0"
"cj uzomah","TE","CIN","2019","4","0","0","0","1","-","0"
"jesse james 2","TE","DET","2019","4","0","0","0","1","-","0"
"malcolm brown","RB","LAR","2019","4","0","0","0","1","-","0"
"chris moore","S","BAL","2019","4","0","0","0","1","-","0"
"peyton barber","RB","TB","2019","4","0","0","0","1","-","0"
"jamaal williams","RB","GB","2019","4","0","0","1","1","0.0","0"
"james washington 2","WR","PIT","2019","4","0","0","0","1","-","0"
"kalen ballage","RB","MIA","2019","4","0","0","0","1","-","0"
"deon cain","WR","IND","2019","4","0","0","0","5","-","0"
"benny snell","RB","PIT","2019","4","0","0","0","1","-","0"
"scott miller 2","WR","TB","2019","4","0","0","0","1","-","0"
"liljordan humphrey","WR","NO","2019","4","0","0","0","1","-","0"
