"Name","Position","Team","Year","Week","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"dawson knox","TE","BUF","2019","3","67","1","3","4","22.3","49"
"austin hooper","TE","ATL","2019","3","66","2","6","7","11.0","20"
"oj howard","TE","TB","2019","3","66","0","3","4","22.0","30"
"ty hilton","WR","IND","2019","3","65","1","8","10","8.1","26"
"delanie walker","TE","TEN","2019","3","64","0","7","9","9.1","29"
"zach ertz","TE","PHI","2019","3","64","0","4","7","16.0","23"
"sammy watkins","WR","KC","2019","3","64","0","5","8","12.8","36"
"julian edelman","WR","NE","2019","3","62","1","7","10","8.9","15"
"jarvis landry","WR","CLE","2019","3","62","0","3","9","20.7","27"
"mack hollins","WR","PHI","2019","3","62","0","4","7","15.5","20"
"will dissly","TE","SEA","2019","3","62","1","6","7","10.3","25"
"allen robinson","WR","CHI","2019","3","60","0","6","7","10.0","14"
"irv smith jr","TE","MIN","2019","3","60","0","3","3","20.0","26"
"christian kirk","WR","ARI","2019","3","59","0","10","12","5.9","13"
"nick boyle","WR","BAL","2019","3","58","0","4","5","14.5","23"
"george kittle","TE","SF","2019","3","57","0","6","8","9.5","12"
"odell beckham jr","WR","CLE","2019","3","56","0","6","9","9.3","19"
"davante adams","WR","GB","2019","3","56","0","4","4","14.0","22"
"devante parker","WR","MIA","2019","3","56","0","3","6","18.7","40"
"adam thielen","WR","MIN","2019","3","55","1","3","5","18.3","35"
"jason witten","TE","DAL","2019","3","54","0","3","4","18.0","33"
"mike thomas 2","WR","NO","2019","3","54","1","5","7","10.8","18"
"phillip dorsett","WR","NE","2019","3","53","1","6","7","8.8","25"
"curtis samuel","WR","CAR","2019","3","53","1","5","7","10.6","15"
"zach pascal","WR","IND","2019","3","53","1","2","3","26.5","35"
"dj moore 2","WR","CAR","2019","3","52","1","1","2","52.0","52"
"diontae johnson","WR","PIT","2019","3","52","1","3","6","17.3","39"
"kyle juszczyk","RB","SF","2019","3","51","0","3","3","17.0","27"
"john brown","WR","BUF","2019","3","51","0","4","5","12.8","27"
"will fuller","WR","HOU","2019","3","51","0","5","7","10.2","30"
"nelson agholor","WR","PHI","2019","3","50","2","8","12","6.3","20"
"darren fells","TE","HOU","2019","3","49","1","5","6","9.8","16"
"phillip lindsay","RB","DEN","2019","3","49","0","4","5","12.3","36"
"marquise brown","WR","BAL","2019","3","49","0","2","9","24.5","31"
"cole beasley","WR","BUF","2019","3","48","0","8","10","6.0","10"
"eric ebron","TE","IND","2019","3","47","0","3","4","15.7","30"
"willie snead","WR","BAL","2019","3","47","0","3","5","15.7","23"
"darrel williams","RB","KC","2019","3","47","0","5","5","9.4","16"
"jack doyle","TE","IND","2019","3","46","0","4","4","11.5","14"
"dede westbrook","WR","JAX","2019","3","46","0","5","9","9.2","28"
"mike williams 5","WR","LAC","2019","3","45","0","3","7","15.0","20"
"austin ekeler","RB","LAC","2019","3","45","0","7","7","6.4","13"
"corey davis","WR","TEN","2019","3","44","0","3","4","14.7","19"
"deebo samuel","WR","SF","2019","3","44","0","3","4","14.7","20"
"demarcus robinson","WR","KC","2019","3","43","1","3","4","14.3","18"
"marquise goodwin","WR","SF","2019","3","41","0","2","2","20.5","25"
"ronald jones ii","RB","TB","2019","3","41","0","1","1","41.0","41"
"ryan izzo","TE","NE","2019","3","41","0","1","1","41.0","41"
"robert woods","WR","LAR","2019","3","40","0","3","8","13.3","18"
"chris godwin","WR","TB","2019","3","40","0","3","5","13.3","20"
"devin smith 2","WR","DAL","2019","3","39","0","2","5","19.5","33"
"jarius wright","WR","CAR","2019","3","38","0","2","2","19.0","33"
"cj prosise","RB","SEA","2019","3","38","0","5","5","7.6","21"
"jakobi meyers","WR","NE","2019","3","38","0","2","3","19.0","20"
"danny amendola","WR","DET","2019","3","37","0","4","5","9.3","22"
"seth roberts","WR","BAL","2019","3","37","0","2","2","18.5","25"
"noah fant","TE","DEN","2019","3","37","0","3","3","12.3","17"
"larry fitzgerald","WR","ARI","2019","3","36","1","5","7","7.2","23"
"jj nelson","WR","OAK","2019","3","36","1","4","5","9.0","29"
"christian mccaffrey","RB","CAR","2019","3","35","0","3","4","11.7","18"
"nick chubb","RB","CLE","2019","3","35","0","4","7","8.8","30"
"kenyan drake","RB","MIA","2019","3","34","0","3","6","11.3","19"
"joe mixon","RB","CIN","2019","3","34","1","2","2","17.0","33"
"zay jones","WR","BUF","2019","3","33","0","2","3","16.5","23"
"dalvin cook","RB","MIN","2019","3","33","0","4","5","8.3","18"
"mark ingram","RB","BAL","2019","3","32","0","4","4","8.0","13"
"vernon davis","TE","WAS","2019","3","30","0","2","4","15.0","15"
"jaron brown","WR","SEA","2019","3","30","0","3","6","10.0","16"
"chris conley","WR","JAX","2019","3","30","0","2","3","15.0","15"
"trey quinn","WR","WAS","2019","3","30","0","5","7","6.0","7"
"tyrell williams","WR","OAK","2019","3","29","1","3","3","9.7","15"
"david moore","WR","SEA","2019","3","29","0","1","2","29.0","29"
"braxton berrios","WR","NYJ","2019","3","29","0","2","6","14.5","23"
"leveon bell","RB","NYJ","2019","3","28","0","4","4","7.0","16"
"david johnson 2","RB","ARI","2019","3","28","1","6","9","4.7","17"
"hunter renfrow","WR","OAK","2019","3","28","0","3","4","9.3","12"
"jakeem grant","WR","MIA","2019","3","27","0","4","7","6.8","10"
"dan vitale","FB","GB","2019","3","27","0","1","1","27.0","27"
"jamaal williams","RB","GB","2019","3","27","0","2","2","13.5","17"
"saquon barkley","RB","NYG","2019","3","27","0","4","5","6.8","19"
"lesean mccoy","RB","KC","2019","3","26","1","3","3","8.7","14"
"leonard fournette","RB","JAX","2019","3","26","0","6","8","4.3","9"
"tarik cohen","RB","CHI","2019","3","26","0","2","4","13.0","24"
"nyheim hines","RB","IND","2019","3","26","0","3","4","8.7","17"
"damion ratley","WR","CLE","2019","3","26","0","3","5","8.7","16"
"jamison crowder","WR","NYJ","2019","3","25","0","2","5","12.5","15"
"mo alie cox","TE","IND","2019","3","25","0","2","2","12.5","16"
"tony pollard","RB","DAL","2019","3","25","0","3","3","8.3","12"
"parris campbell","WR","IND","2019","3","24","0","3","3","8.0","11"
"steven sims","WR","WAS","2019","3","24","0","2","2","12.0","13"
"randall cobb","WR","DAL","2019","3","23","0","2","4","11.5","20"
"dontrelle inman","WR","LAC","2019","3","23","0","1","3","23.0","23"
"dare ogunbowale","RB","TB","2019","3","23","0","3","3","7.7","9"
"rex burkhead","RB","NE","2019","3","22","0","6","7","3.7","7"
"duke johnson","RB","HOU","2019","3","22","0","2","3","11.0","15"
"john ross","WR","CIN","2019","3","22","0","2","6","11.0","15"
"kendrick bourne","WR","SF","2019","3","22","0","1","2","22.0","22"
"richie james","WR","SF","2019","3","22","0","2","2","11.0","16"
"brandon bolden","RB","NE","2019","3","21","0","2","3","10.5","11"
"trey burton","TE","CHI","2019","3","20","0","4","4","5.0","11"
"jeff heuerman","TE","DEN","2019","3","20","0","2","2","10.0","10"
"jonnu smith","TE","TEN","2019","3","20","0","2","3","10.0","20"
"matt breida","RB","SF","2019","3","20","0","2","3","10.0","15"
"dante pettis","WR","SF","2019","3","20","1","4","5","5.0","12"
"marcedes lewis","WR","GB","2019","3","19","0","1","2","19.0","19"
"tj yeldon","RB","BUF","2019","3","19","0","2","3","9.5","12"
"nick oleary","TE","MIA","2019","3","19","0","1","1","19.0","19"
"jeremy sprinkle","TE","WAS","2019","3","19","0","2","4","9.5","11"
"malik turner","WR","SEA","2019","3","19","0","2","3","9.5","11"
"tyler eifert","TE","CIN","2019","3","18","0","1","1","18.0","18"
"james oshaughnessy","TE","JAX","2019","3","18","1","2","3","9.0","11"
"kenny golladay","WR","DET","2019","3","17","0","2","8","8.5","10"
"ted ginn jr","WR","NO","2019","3","15","0","2","5","7.5","10"
"logan thomas","TE","DET","2019","3","15","0","1","1","15.0","15"
"stefon diggs","WR","MIN","2019","3","15","0","3","3","5.0","5"
"gerald everett","TE","LAR","2019","3","15","0","2","2","7.5","11"
"anthony miller 3","WR","CHI","2019","3","15","0","1","3","15.0","15"
"mark andrews","TE","BAL","2019","3","15","0","3","7","5.0","5"
"gus edwards","RB","BAL","2019","3","15","0","2","2","7.5","10"
"ezekiel elliott","RB","DAL","2019","3","14","0","2","3","7.0","12"
"jalen richard","WR","OAK","2019","3","14","0","3","3","4.7","9"
"james conner","RB","PIT","2019","3","14","0","4","4","3.5","5"
"marlon mack","RB","IND","2019","3","14","0","2","3","7.0","9"
"ricky seals jones","TE","CLE","2019","3","14","0","1","2","14.0","14"
"hayden hurst","TE","BAL","2019","3","14","0","2","5","7.0","11"
"james washington 2","WR","PIT","2019","3","14","0","2","5","7.0","8"
"david montgomery","RB","CHI","2019","3","14","0","3","3","4.7","6"
"frank gore","RB","BUF","2019","3","13","0","2","2","6.5","13"
"lance kendricks","TE","LAC","2019","3","13","0","1","2","13.0","13"
"jesse james 2","TE","DET","2019","3","13","0","1","1","13.0","13"
"alex erickson","WR","CIN","2019","3","13","0","1","1","13.0","13"
"keesean johnson","WR","ARI","2019","3","13","0","3","4","4.3","5"
"luke stocker","TE","ATL","2019","3","12","0","3","4","4.0","5"
"kyle rudolph","TE","MIN","2019","3","11","0","1","1","11.0","11"
"robby anderson","WR","NYJ","2019","3","11","0","3","5","3.7","7"
"emmanuel sanders","WR","DEN","2019","3","10","0","2","5","5.0","6"
"vance mcdonald","TE","PIT","2019","3","10","0","1","2","10.0","10"
"royce freeman","RB","DEN","2019","3","10","0","4","5","2.5","9"
"kalen ballage","RB","MIA","2019","3","10","0","1","3","10.0","10"
"chase edmonds","RB","ARI","2019","3","10","0","1","2","10.0","10"
"deon cain","WR","IND","2019","3","10","0","1","3","10.0","10"
"nick bawden","FB","DET","2019","3","10","0","1","1","10.0","10"
"jj arcega whiteside","WR","PHI","2019","3","10","0","1","3","10.0","10"
"michael crabtree","WR","ARI","2019","3","9","0","2","2","4.5","6"
"charles clay","TE","ARI","2019","3","9","0","1","1","9.0","9"
"damiere byrd","WR","ARI","2019","3","9","0","2","4","4.5","11"
"nick vannett","TE","SEA","2019","3","9","0","1","2","9.0","9"
"isaiah mckenzie","WR","BUF","2019","3","9","0","1","1","9.0","9"
"mike gesicki","TE","MIA","2019","3","9","0","3","3","3.0","5"
"geoff swaim","TE","JAX","2019","3","8","0","1","2","8.0","8"
"javon wims","WR","CHI","2019","3","8","0","1","1","8.0","8"
"jared cook","TE","NO","2019","3","7","0","1","2","7.0","7"
"dion lewis","RB","TEN","2019","3","7","0","1","1","7.0","7"
"giovani bernard","RB","CIN","2019","3","7","0","2","2","3.5","5"
"devonta freeman","RB","ATL","2019","3","7","0","3","4","2.3","7"
"cameron brate","TE","TB","2019","3","7","0","2","2","3.5","6"
"peyton barber","RB","TB","2019","3","7","0","2","2","3.5","5"
"adam shaheen","TE","CHI","2019","3","7","0","1","1","7.0","7"
"kerryon johnson","RB","DET","2019","3","7","0","1","1","7.0","7"
"byron pringle","WR","KC","2019","3","7","0","1","1","7.0","7"
"chris hogan","WR","CAR","2019","3","6","0","1","2","6.0","6"
"cordarrelle patterson","WR","CHI","2019","3","6","0","1","1","6.0","6"
"russell shepard","WR","NYG","2019","3","6","0","1","5","6.0","6"
"allen hurns","WR","MIA","2019","3","6","0","1","2","6.0","6"
"breshad perriman","WR","TB","2019","3","6","0","1","2","6.0","6"
"justin hardy","WR","ATL","2019","3","6","0","1","1","6.0","6"
"calvin ridley","WR","ATL","2019","3","6","0","1","1","6.0","6"
"travis benjamin","WR","LAC","2019","3","5","0","2","5","2.5","12"
"ryan griffin","TE","NYJ","2019","3","5","0","1","1","5.0","5"
"bennie fowler","WR","NYG","2019","3","5","0","1","3","5.0","5"
"taysom hill","TE","NO","2019","3","5","0","1","1","5.0","5"
"josh hill 2","TE","NO","2019","3","4","0","1","2","4.0","4"
"kenjon barner","RB","ATL","2019","3","4","0","1","1","4.0","4"
"aaron jones 2","RB","GB","2019","3","4","0","1","1","4.0","4"
"robert tonyan jr","TE","GB","2019","3","4","0","1","3","4.0","4"
"justin jackson 2","RB","LAC","2019","3","4","0","4","4","1.0","9"
"aj brown","WR","TEN","2019","3","4","0","1","5","4.0","4"
"rhett ellison","TE","NYG","2019","3","3","0","1","1","3.0","3"
"xavier grimble","TE","PIT","2019","3","3","0","1","2","3.0","3"
"blake jarwin","TE","DAL","2019","3","3","0","1","3","3.0","3"
"tommy sweeney","WR","BUF","2019","3","3","0","1","3","3.0","3"
"demetrius harris","TE","CLE","2019","3","2","1","1","2","2.0","2"
"derrick henry","RB","TEN","2019","3","2","0","1","2","2.0","2"
"alex armah","FB","CAR","2019","3","2","0","1","1","2.0","2"
"blake bell","TE","KC","2019","3","1","0","1","1","1.0","1"
"tj hockenson","TE","DET","2019","3","1","0","1","4","1.0","1"
"foster moreau","TE","OAK","2019","3","1","0","1","2","1.0","1"
"darren sproles","RB","PHI","2019","3","0","0","0","1","-","0"
"jimmy graham","TE","GB","2019","3","0","0","0","1","-","0"
"lee smith","TE","BUF","2019","3","0","0","0","1","-","0"
"todd gurley","RB","LAR","2019","3","0","0","0","1","-","0"
"ameer abdullah","RB","MIN","2019","3","0","0","0","1","-","0"
"ty montgomery","RB","NYJ","2019","3","0","0","0","1","-","0"
"cj uzomah","TE","CIN","2019","3","0","0","0","1","-","0"
"raheem mostert","RB","SF","2019","3","0","0","0","1","-","0"
"malcolm brown","RB","LAR","2019","3","0","0","0","1","-","0"
"darius jennings","WR","TEN","2019","3","0","0","0","2","-","0"
"jordan howard","RB","PHI","2019","3","0","0","0","1","-","0"
"cj ham","FB","MIN","2019","3","0","0","1","2","0.0","0"
"josh reynolds","WR","LAR","2019","3","0","0","0","2","-","0"
"wayne gallman","RB","NYG","2019","3","0","0","0","1","-","0"
"sean culkin","TE","LAC","2019","3","0","0","0","1","-","0"
"antony auclair","TE","TB","2019","3","0","0","0","1","-","0"
"bobo wilson","WR","TB","2019","3","0","0","0","1","-","0"
"sony michel","RB","NE","2019","3","0","0","0","1","-","0"
"dallas goedert","TE","PHI","2019","3","0","0","0","1","-","0"
"durham smythe","TE","MIA","2019","3","0","0","0","1","-","0"
"cedrick wilson 2","WR","DAL","2019","3","0","0","0","1","-","0"
"trent sherfield","WR","ARI","2019","3","0","0","0","1","-","0"
"jeff wilson","RB","SF","2019","3","0","0","0","1","-","0"
"robert foster","WR","BUF","2019","3","0","0","0","1","-","0"
"josh jacobs","RB","OAK","2019","3","0","0","0","2","-","0"
"miles boykin","WR","BAL","2019","3","0","0","0","1","-","0"
"justice hill","RB","BAL","2019","3","0","0","0","3","-","0"
"ty johnson","RB","DET","2019","3","0","0","1","2","0.0","0"
"andrew beck","TE","DEN","2019","3","0","0","0","1","-","0"
"geronimo allison","WR","GB","2019","3","-1","0","1","3","-1.0","-1"
"chris carson","RB","SEA","2019","3","-2","0","1","1","-2.0","-2"
"adrian peterson","RB","WAS","2019","3","-3","0","1","3","-3.0","-3"
