"Name","Position","Team","Year","Week","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"allen robinson","WR","CHI","2019","8","62","0","5","7","12.4","31"
"jack doyle","TE","IND","2019","8","61","0","4","5","15.3","19"
"leonard fournette","RB","JAX","2019","8","60","0","7","7","8.6","26"
"devante parker","WR","MIA","2019","8","59","0","6","8","9.8","15"
"darren fells","TE","HOU","2019","8","58","2","6","6","9.7","23"
"russell gage","WR","ATL","2019","8","58","0","7","9","8.3","17"
"latavius murray","RB","NO","2019","8","55","1","9","12","6.1","15"
"mecole hardman","WR","KC","2019","8","55","1","2","2","27.5","30"
"ty hilton","WR","IND","2019","8","54","0","2","6","27.0","35"
"john brown","WR","BUF","2019","8","54","0","5","8","10.8","19"
"keenan allen","WR","LAC","2019","8","53","0","7","10","7.6","17"
"taylor gabriel","WR","CHI","2019","8","53","0","4","6","13.3","22"
"odell beckham jr","WR","CLE","2019","8","52","0","5","7","10.4","31"
"darius slayton","WR","NYG","2019","8","50","2","2","5","25.0","28"
"marvin hall","WR","DET","2019","8","49","1","1","1","49.0","49"
"jake kumerow","WR","GB","2019","8","48","0","2","4","24.0","34"
"hunter henry","TE","LAC","2019","8","47","0","4","6","11.8","20"
"deandre carter","WR","HOU","2019","8","46","0","1","3","46.0","46"
"curtis samuel","WR","CAR","2019","8","46","0","4","11","11.5","20"
"sammy watkins","WR","KC","2019","8","45","0","5","8","9.0","25"
"miles sanders","RB","PHI","2019","8","44","0","3","3","14.7","25"
"phillip dorsett","WR","NE","2019","8","43","0","3","6","14.3","33"
"robby anderson","WR","NYJ","2019","8","43","0","4","6","10.8","13"
"chris godwin","WR","TB","2019","8","43","0","4","8","10.8","12"
"anthony firkser","TE","TEN","2019","8","43","0","3","5","14.3","23"
"ted ginn jr","WR","NO","2019","8","42","0","2","3","21.0","28"
"allen lazard","WR","GB","2019","8","42","0","5","5","8.4","14"
"preston williams","WR","MIA","2019","8","42","0","4","7","10.5","14"
"cole beasley","WR","BUF","2019","8","41","1","3","7","13.7","21"
"evan engram","TE","NYG","2019","8","40","1","4","7","10.0","18"
"josh hill 2","TE","NO","2019","8","39","0","3","5","13.0","29"
"terry mclaurin","WR","WAS","2019","8","39","0","4","6","9.8","17"
"christian mccaffrey","RB","CAR","2019","8","38","0","4","5","9.5","24"
"dj moore 2","WR","CAR","2019","8","38","0","5","9","7.6","10"
"tarik cohen","RB","CHI","2019","8","37","0","3","3","12.3","31"
"robert woods","WR","LAR","2019","8","36","0","2","2","18.0","31"
"paul richardson","WR","WAS","2019","8","34","0","3","4","11.3","18"
"nyheim hines","RB","IND","2019","8","34","0","3","3","11.3","20"
"demetrius harris","TE","CLE","2019","8","33","1","2","3","16.5","21"
"duke johnson","RB","HOU","2019","8","33","1","4","5","8.3","12"
"cameron brate","TE","TB","2019","8","32","0","3","6","10.7","12"
"tyler kroft","TE","BUF","2019","8","32","0","2","4","16.0","20"
"jakeem grant","WR","MIA","2019","8","32","0","2","3","16.0","17"
"devin singletary","RB","BUF","2019","8","30","1","4","6","7.5","28"
"cody latimer","WR","NYG","2019","8","28","0","2","3","14.0","18"
"adrian peterson","RB","WAS","2019","8","27","0","2","2","13.5","21"
"zay jones","WR","OAK","2019","8","27","0","2","2","13.5","15"
"olabisi johnson","WR","MIN","2019","8","27","0","2","2","13.5","16"
"benjamin watson","TE","NE","2019","8","26","0","1","1","26.0","26"
"eric ebron","TE","IND","2019","8","26","0","3","4","8.7","12"
"noah fant","TE","DEN","2019","8","26","0","5","9","5.2","17"
"emmanuel sanders","WR","SF","2019","8","25","1","4","5","6.3","13"
"dan arnold","WR","NO","2019","8","25","0","2","3","12.5","19"
"jamison crowder","WR","NYJ","2019","8","24","0","3","5","8.0","16"
"adam humphries","WR","TEN","2019","8","24","0","3","6","8.0","13"
"jalen richard","WR","OAK","2019","8","24","0","2","3","12.0","20"
"dontrell hilliard","RB","CLE","2019","8","24","0","4","4","6.0","14"
"lesean mccoy","RB","KC","2019","8","23","0","4","4","5.8","10"
"mohamed sanu","WR","NE","2019","8","23","0","2","5","11.5","19"
"justin hardy","WR","ATL","2019","8","23","0","2","4","11.5","15"
"david moore","WR","SEA","2019","8","23","0","1","4","23.0","23"
"marvin jones","WR","DET","2019","8","22","0","4","5","5.5","6"
"kenny stills","WR","HOU","2019","8","22","0","3","5","7.3","13"
"dallas goedert","TE","PHI","2019","8","22","1","3","5","7.3","10"
"bennie fowler","WR","NYG","2019","8","21","0","2","2","10.5","12"
"james washington 2","WR","PIT","2019","8","21","0","1","6","21.0","21"
"malik turner","WR","SEA","2019","8","21","0","1","1","21.0","21"
"tj hockenson","TE","DET","2019","8","21","0","1","1","21.0","21"
"irv smith jr","TE","MIN","2019","8","21","0","3","3","7.0","11"
"jimmy graham","TE","GB","2019","8","20","0","3","5","6.7","11"
"zach ertz","TE","PHI","2019","8","20","0","2","4","10.0","18"
"wayne gallman","RB","NYG","2019","8","20","0","1","1","20.0","20"
"darrell henderson","RB","LAR","2019","8","20","0","2","3","10.0","14"
"vance mcdonald","TE","PIT","2019","8","19","0","3","4","6.3","14"
"austin ekeler","RB","LAC","2019","8","19","1","2","3","9.5","11"
"mark walton","RB","MIA","2019","8","19","0","3","6","6.3","9"
"deebo samuel","WR","SF","2019","8","19","0","3","3","6.3","9"
"luke stocker","TE","ATL","2019","8","18","0","1","1","18.0","18"
"diontae spencer","WR","DEN","2019","8","18","0","2","2","9.0","20"
"damiere byrd","WR","ARI","2019","8","18","0","2","5","9.0","9"
"tajae sharpe","WR","TEN","2019","8","18","1","3","3","6.0","7"
"jacob hollister","TE","SEA","2019","8","18","0","2","2","9.0","12"
"kyle rudolph","TE","MIN","2019","8","17","0","3","3","5.7","7"
"logan thomas","TE","DET","2019","8","17","0","1","1","17.0","17"
"ronald jones ii","RB","TB","2019","8","17","0","1","3","17.0","17"
"phillip lindsay","RB","DEN","2019","8","17","0","5","5","3.4","7"
"deonte harris","WR","NO","2019","8","17","0","2","2","8.5","9"
"trey burton","TE","CHI","2019","8","16","0","1","4","16.0","16"
"fred brown 2","WR","DEN","2019","8","16","0","1","2","16.0","16"
"nick vannett","TE","PIT","2019","8","15","0","1","2","15.0","15"
"jordan howard","RB","PHI","2019","8","15","0","1","2","15.0","15"
"trevor davis","RB","OAK","2019","8","15","0","1","2","15.0","15"
"gerald everett","TE","LAR","2019","8","15","0","2","3","7.5","11"
"matt breida","RB","SF","2019","8","15","0","1","1","15.0","15"
"trey quinn","WR","WAS","2019","8","15","0","1","3","15.0","15"
"josh jacobs","RB","OAK","2019","8","15","0","2","2","7.5","8"
"giovani bernard","RB","CIN","2019","8","14","0","2","2","7.0","11"
"jamaal williams","RB","GB","2019","8","14","1","3","3","4.7","7"
"marlon mack","RB","IND","2019","8","14","0","1","1","14.0","14"
"greg olsen","TE","CAR","2019","8","13","0","2","2","6.5","9"
"tevin coleman","RB","SF","2019","8","13","1","2","2","6.5","10"
"zach zenner","RB","ARI","2019","8","13","0","1","1","13.0","13"
"dk metcalf","WR","SEA","2019","8","13","2","3","5","4.3","7"
"ty johnson","RB","DET","2019","8","13","0","1","4","13.0","13"
"hale hentges","WR","WAS","2019","8","13","0","1","1","13.0","13"
"jarius wright","WR","CAR","2019","8","12","0","2","4","6.0","10"
"leveon bell","RB","NYJ","2019","8","12","0","3","5","4.0","10"
"allen hurns","WR","MIA","2019","8","12","1","1","1","12.0","12"
"jeremy sprinkle","TE","WAS","2019","8","12","0","2","2","6.0","6"
"keelan cole","WR","JAX","2019","8","12","1","2","2","6.0","6"
"kendrick bourne","WR","SF","2019","8","12","0","1","1","12.0","12"
"david montgomery","RB","CHI","2019","8","12","0","4","5","3.0","8"
"kelvin harmon","WR","WAS","2019","8","12","0","1","1","12.0","12"
"marcedes lewis","WR","GB","2019","8","11","0","1","1","11.0","11"
"zach line","FB","NO","2019","8","11","0","1","2","11.0","11"
"jeff heuerman","TE","DEN","2019","8","11","0","1","1","11.0","11"
"darren waller","TE","OAK","2019","8","11","1","2","8","5.5","8"
"seth devalve","TE","JAX","2019","8","11","0","1","1","11.0","11"
"wendell smallwood","RB","WAS","2019","8","11","0","1","2","11.0","11"
"joe mixon","RB","CIN","2019","8","11","1","4","4","2.8","4"
"jordan akins","TE","HOU","2019","8","11","0","2","5","5.5","7"
"antonio callaway","WR","CLE","2019","8","11","0","2","3","5.5","8"
"kalen ballage","RB","MIA","2019","8","11","0","1","1","11.0","11"
"jaeden graham","TE","ATL","2019","8","11","0","1","1","11.0","11"
"aj brown","WR","TEN","2019","8","11","1","2","3","5.5","8"
"virgil green","TE","LAC","2019","8","10","0","1","1","10.0","10"
"mike gesicki","TE","MIA","2019","8","10","0","2","3","5.0","5"
"vyncint smith","WR","NYJ","2019","8","10","0","2","4","5.0","6"
"foster moreau","TE","OAK","2019","8","10","0","1","2","10.0","10"
"rex burkhead","RB","NE","2019","8","9","0","1","1","9.0","9"
"maxx williams","TE","ARI","2019","8","9","0","1","1","9.0","9"
"andy janovich","FB","DEN","2019","8","9","0","2","2","4.5","7"
"corey davis","WR","TEN","2019","8","9","0","2","6","4.5","8"
"austin carr","WR","NO","2019","8","9","0","1","2","9.0","9"
"larry fitzgerald","WR","ARI","2019","8","8","0","2","4","4.0","6"
"marqise lee","WR","JAX","2019","8","8","0","1","1","8.0","8"
"deandrew white","WR","CAR","2019","8","8","0","1","1","8.0","8"
"derrick henry","RB","TEN","2019","8","8","0","1","1","8.0","8"
"tyler higbee","TE","LAR","2019","8","8","0","1","1","8.0","8"
"peyton barber","RB","TB","2019","8","8","0","1","3","8.0","8"
"luke willson","TE","SEA","2019","8","7","0","1","1","7.0","7"
"nelson agholor","WR","PHI","2019","8","7","0","4","4","1.8","7"
"chester rogers","WR","IND","2019","8","7","0","1","2","7.0","7"
"geronimo allison","WR","GB","2019","8","7","0","1","3","7.0","7"
"nick chubb","RB","CLE","2019","8","7","0","1","1","7.0","7"
"lee smith","TE","BUF","2019","8","6","0","1","1","6.0","6"
"demarcus robinson","WR","KC","2019","8","6","0","2","2","3.0","4"
"dhaquille williams","WR","BUF","2019","8","6","0","1","2","6.0","6"
"zach pascal","WR","IND","2019","8","6","0","1","2","6.0","6"
"josh oliver","TE","JAX","2019","8","6","0","1","2","6.0","6"
"albert wilson","WR","MIA","2019","8","5","1","1","2","5.0","5"
"mike davis 3","RB","CHI","2019","8","5","0","1","1","5.0","5"
"james conner","RB","PIT","2019","8","5","0","3","4","1.7","9"
"dante pettis","WR","SF","2019","8","5","0","1","3","5.0","5"
"royce freeman","RB","DEN","2019","8","5","0","1","2","5.0","5"
"chase edmonds","RB","ARI","2019","8","5","0","2","4","2.5","7"
"jakobi meyers","WR","NE","2019","8","5","0","1","2","5.0","5"
"roosevelt nix","FB","PIT","2019","8","4","0","2","2","2.0","4"
"cj uzomah","TE","CIN","2019","8","4","0","1","2","4.0","4"
"deandre washington","RB","OAK","2019","8","4","0","1","1","4.0","4"
"marquez valdes scantling","WR","GB","2019","8","4","0","1","2","4.0","4"
"melvin gordon","RB","LAC","2019","8","3","0","2","3","1.5","3"
"dare ogunbowale","RB","TB","2019","8","3","0","1","3","3.0","3"
"reggie bonnafon","RB","CAR","2019","8","3","0","1","3","3.0","3"
"alexander mattison","RB","MIN","2019","8","3","0","2","2","1.5","4"
"stanley morgan jr","WR","CIN","2019","8","3","0","1","1","3.0","3"
"dion lewis","RB","TEN","2019","8","2","0","1","1","2.0","2"
"rashard higgins","WR","CLE","2019","8","2","0","1","2","2.0","2"
"jd mckissic","RB","DET","2019","8","2","0","3","3","0.7","5"
"cordarrelle patterson","WR","CHI","2019","8","1","0","2","2","0.5","1"
"laquon treadwell","WR","MIN","2019","8","1","0","1","1","1.0","1"
"mike thomas","WR","LAR","2019","8","0","0","0","1","-","0"
"patrick dimarco","FB","BUF","2019","8","0","0","0","1","-","0"
"brandon bolden","RB","NE","2019","8","0","0","0","1","-","0"
"brandin cooks","WR","LAR","2019","8","0","0","0","1","-","0"
"carlos hyde","RB","HOU","2019","8","0","0","0","1","-","0"
"donte moncrief","WR","PIT","2019","8","0","0","0","2","-","0"
"todd gurley","RB","LAR","2019","8","0","0","0","1","-","0"
"breshad perriman","WR","TB","2019","8","0","0","0","4","-","0"
"blake bell","TE","KC","2019","8","0","0","0","1","-","0"
"mycole pruitt","TE","TEN","2019","8","0","0","0","1","-","0"
"nick oleary","TE","MIA","2019","8","0","0","0","1","-","0"
"adam shaheen","TE","CHI","2019","8","0","0","0","2","-","0"
"dede westbrook","WR","JAX","2019","8","0","0","0","1","-","0"
"chris carson","RB","SEA","2019","8","0","0","0","1","-","0"
"darrell daniels","TE","ARI","2019","8","0","0","0","1","-","0"
"brandon zylstra","WR","CAR","2019","8","0","0","0","1","-","0"
"ian thomas","TE","CAR","2019","8","0","0","0","1","-","0"
"daesean hamilton","WR","DEN","2019","8","0","0","0","1","-","0"
"tanner hudson","TE","TB","2019","8","0","0","0","1","-","0"
"trent sherfield","WR","ARI","2019","8","0","0","0","2","-","0"
"robert foster","WR","BUF","2019","8","0","0","0","1","-","0"
"parris campbell","WR","IND","2019","8","0","0","0","1","-","0"
"dawson knox","TE","BUF","2019","8","0","0","0","1","-","0"
"michael deiter","C","MIA","2019","8","0","0","1","1","0.0","0"
"scott miller 2","WR","TB","2019","8","0","0","0","1","-","0"
"rhett ellison","TE","NYG","2019","8","-1","0","1","2","-1.0","-1"
"darwin thompson","RB","KC","2019","8","-1","0","1","1","-1.0","-1"
"andy dalton","QB","CIN","2019","8","-4","0","1","1","-4.0","-4"
