"Name","Position","Team","Year","Week","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"tyrell williams","WR","OAK","2019","9","48","0","3","4","16.0","22"
"corey davis","WR","TEN","2019","9","48","0","4","5","12.0","18"
"evan engram","TE","NYG","2019","9","48","0","6","8","8.0","15"
"marquise brown","WR","BAL","2019","9","48","0","3","4","16.0","26"
"james white","RB","NE","2019","9","46","0","2","3","23.0","30"
"dalvin cook","RB","MIN","2019","9","45","0","4","7","11.3","22"
"devin singletary","RB","BUF","2019","9","45","0","3","4","15.0","49"
"allen lazard","WR","GB","2019","9","44","0","3","4","14.7","17"
"golden tate","WR","NYG","2019","9","42","0","6","6","7.0","17"
"paul richardson","WR","WAS","2019","9","42","0","4","5","10.5","13"
"breshad perriman","WR","TB","2019","9","42","1","4","8","10.5","18"
"blake jarwin","TE","DAL","2019","9","42","1","1","1","42.0","42"
"davante adams","WR","GB","2019","9","41","0","7","11","5.9","9"
"seth devalve","TE","JAX","2019","9","41","0","4","5","10.3","18"
"greg olsen","TE","CAR","2019","9","40","0","3","6","13.3","23"
"keenan allen","WR","LAC","2019","9","40","0","3","4","13.3","20"
"jd mckissic","RB","DET","2019","9","40","1","3","4","13.3","26"
"deebo samuel","WR","SF","2019","9","40","0","4","7","10.0","17"
"jamaal williams","RB","GB","2019","9","39","1","6","6","6.5","10"
"dallas goedert","TE","PHI","2019","9","39","0","4","5","9.8","16"
"terry mclaurin","WR","WAS","2019","9","39","0","4","6","9.8","13"
"larry fitzgerald","WR","ARI","2019","9","38","0","4","4","9.5","20"
"cj ham","FB","MIN","2019","9","37","0","2","4","18.5","32"
"jacob hollister","TE","SEA","2019","9","37","2","4","6","9.3","22"
"alshon jeffery","WR","PHI","2019","9","36","0","4","8","9.0","13"
"derrick henry","RB","TEN","2019","9","36","1","3","3","12.0","23"
"david montgomery","RB","CHI","2019","9","36","0","3","4","12.0","30"
"randall cobb","WR","DAL","2019","9","35","0","6","8","5.8","10"
"marcell ateman","WR","OAK","2019","9","34","0","1","1","34.0","34"
"dion lewis","RB","TEN","2019","9","33","0","5","5","6.6","24"
"jakeem grant","WR","MIA","2019","9","33","0","3","5","11.0","18"
"robby anderson","WR","NYJ","2019","9","33","0","2","4","16.5","22"
"michael gallup","WR","DAL","2019","9","33","1","2","6","16.5","18"
"irv smith jr","TE","MIN","2019","9","33","0","4","6","8.3","21"
"chris conley","WR","JAX","2019","9","32","0","2","7","16.0","20"
"leonard fournette","RB","JAX","2019","9","32","0","5","6","6.4","14"
"dj chark","WR","JAX","2019","9","32","0","4","9","8.0","16"
"tajae sharpe","WR","TEN","2019","9","31","0","2","4","15.5","16"
"miles sanders","RB","PHI","2019","9","31","0","3","3","10.3","19"
"vance mcdonald","TE","PIT","2019","9","30","1","5","7","6.0","13"
"danny amendola","WR","DET","2019","9","29","0","3","5","9.7","17"
"mark ingram","RB","BAL","2019","9","29","0","2","3","14.5","18"
"melvin gordon","RB","LAC","2019","9","29","0","3","4","9.7","13"
"ross dwelley","TE","SF","2019","9","29","0","4","4","7.3","11"
"benjamin watson","TE","NE","2019","9","28","0","4","5","7.0","18"
"chris carson","RB","SEA","2019","9","28","0","2","3","14.0","15"
"nick boyle","WR","BAL","2019","9","27","1","5","5","5.4","8"
"nick chubb","RB","CLE","2019","9","26","0","4","5","6.5","11"
"demetrius harris","TE","CLE","2019","9","25","0","3","4","8.3","12"
"jordan akins","TE","HOU","2019","9","24","0","3","3","8.0","12"
"kyle rudolph","TE","MIN","2019","9","23","1","3","5","7.7","15"
"austin ekeler","RB","LAC","2019","9","23","0","4","4","5.8","8"
"cj board","XX","JAX","2019","9","23","0","1","3","23.0","23"
"adrian peterson","RB","WAS","2019","9","22","0","1","1","22.0","22"
"jack doyle","TE","IND","2019","9","22","1","3","4","7.3","11"
"bennie fowler","WR","NYG","2019","9","22","0","3","6","7.3","11"
"chester rogers","WR","IND","2019","9","22","1","3","5","7.3","14"
"keesean johnson","WR","ARI","2019","9","22","1","2","3","11.0","13"
"nelson agholor","WR","PHI","2019","9","21","0","3","8","7.0","12"
"deandre washington","RB","OAK","2019","9","21","0","1","1","21.0","21"
"geronimo allison","WR","GB","2019","9","21","0","2","2","10.5","13"
"zay jones","WR","OAK","2019","9","21","0","3","4","7.0","9"
"dante pettis","WR","SF","2019","9","21","1","1","1","21.0","21"
"mark andrews","TE","BAL","2019","9","21","0","2","3","10.5","18"
"nyheim hines","RB","IND","2019","9","21","0","1","3","21.0","21"
"luke willson","TE","SEA","2019","9","20","0","2","2","10.0","16"
"christian mccaffrey","RB","CAR","2019","9","20","1","3","3","6.7","10"
"vyncint smith","WR","NYJ","2019","9","20","0","1","3","20.0","20"
"demaryius thomas","WR","NYJ","2019","9","19","0","2","3","9.5","15"
"kalif raymond","WR","TEN","2019","9","19","0","2","3","9.5","14"
"jonnu smith","TE","TEN","2019","9","18","0","3","5","6.0","7"
"david moore","WR","SEA","2019","9","18","0","2","4","9.0","12"
"jimmy graham","TE","GB","2019","9","17","0","4","4","4.3","7"
"rhett ellison","TE","NYG","2019","9","17","0","2","5","8.5","9"
"rex burkhead","RB","NE","2019","9","16","0","1","2","16.0","16"
"eric ebron","TE","IND","2019","9","16","0","2","2","8.0","9"
"allen hurns","WR","MIA","2019","9","16","0","2","3","8.0","8"
"ameer abdullah","RB","MIN","2019","9","16","1","1","1","16.0","16"
"juju smith schuster","WR","PIT","2019","9","16","0","3","5","5.3","12"
"jeremy sprinkle","TE","WAS","2019","9","16","0","1","1","16.0","16"
"willie snead","WR","BAL","2019","9","15","0","2","2","7.5","8"
"pharoh cooper","WR","ARI","2019","9","15","0","2","2","7.5","9"
"hayden hurst","TE","BAL","2019","9","15","0","2","2","7.5","8"
"ronald jones ii","RB","TB","2019","9","15","0","2","2","7.5","12"
"devontae booker","RB","DEN","2019","9","14","0","1","1","14.0","14"
"matt breida","RB","SF","2019","9","14","0","2","2","7.0","9"
"dawson knox","TE","BUF","2019","9","14","0","2","2","7.0","8"
"cole beasley","WR","BUF","2019","9","13","1","2","2","6.5","7"
"logan thomas","TE","DET","2019","9","13","0","1","2","13.0","13"
"phillip dorsett","WR","NE","2019","9","13","0","2","4","6.5","7"
"tevin coleman","RB","SF","2019","9","13","0","2","4","6.5","9"
"maxx williams","TE","ARI","2019","9","12","0","1","2","12.0","12"
"isaiah mckenzie","WR","BUF","2019","9","12","0","3","3","4.0","11"
"ricky seals jones","TE","CLE","2019","9","12","0","2","2","6.0","7"
"dare ogunbowale","RB","TB","2019","9","12","0","1","1","12.0","12"
"sony michel","RB","NE","2019","9","12","0","1","2","12.0","12"
"mark walton","RB","MIA","2019","9","12","0","3","4","4.0","5"
"tanner hudson","TE","TB","2019","9","12","0","1","2","12.0","12"
"steven sims","WR","WAS","2019","9","12","0","1","1","12.0","12"
"mo alie cox","TE","IND","2019","9","11","0","1","1","11.0","11"
"antony auclair","TE","TB","2019","9","11","0","1","2","11.0","11"
"khadarel hodge 2","WR","CLE","2019","9","10","0","1","1","10.0","10"
"tarik cohen","RB","CHI","2019","9","9","0","2","5","4.5","6"
"troy fumagalli","TE","DEN","2019","9","9","0","1","1","9.0","9"
"trey quinn","WR","WAS","2019","9","9","0","1","3","9.0","9"
"tony pollard","RB","DAL","2019","9","9","0","1","3","9.0","9"
"cody latimer","WR","NYG","2019","9","8","1","2","3","4.0","7"
"deandre carter","WR","HOU","2019","9","8","0","1","1","8.0","8"
"patrick ricard","RB","BAL","2019","9","8","0","1","1","8.0","8"
"christian kirk","WR","ARI","2019","9","8","0","2","5","4.0","5"
"kendrick bourne","WR","SF","2019","9","7","1","1","1","7.0","7"
"justin jackson 2","RB","LAC","2019","9","7","0","1","1","7.0","7"
"reggie bonnafon","RB","CAR","2019","9","7","0","1","1","7.0","7"
"ty johnson","RB","DET","2019","9","7","0","3","3","2.3","6"
"charles clay","TE","ARI","2019","9","6","0","1","2","6.0","6"
"allen robinson","WR","CHI","2019","9","6","0","1","5","6.0","6"
"jordan wilkins","RB","IND","2019","9","6","0","1","2","6.0","6"
"dontrell hilliard","RB","CLE","2019","9","6","0","2","2","3.0","4"
"darius slayton","WR","NYG","2019","9","6","0","1","4","6.0","6"
"kelvin harmon","WR","WAS","2019","9","6","0","1","2","6.0","6"
"desean jackson","WR","PHI","2019","9","5","0","1","1","5.0","5"
"cordarrelle patterson","WR","CHI","2019","9","5","0","1","1","5.0","5"
"demarcus robinson","WR","KC","2019","9","5","0","1","2","5.0","5"
"stefon diggs","WR","MIN","2019","9","4","0","1","5","4.0","4"
"josh oliver","TE","JAX","2019","9","4","0","1","2","4.0","4"
"olabisi johnson","WR","MIN","2019","9","4","1","1","2","4.0","4"
"darren sproles","RB","PHI","2019","9","3","0","1","2","3.0","3"
"albert wilson","WR","MIA","2019","9","3","0","1","2","3.0","3"
"damien williams","RB","KC","2019","9","3","0","2","2","1.5","5"
"jesse james 2","TE","DET","2019","9","3","0","1","2","3.0","3"
"diontae johnson","WR","PIT","2019","9","3","0","1","2","3.0","3"
"foster moreau","TE","OAK","2019","9","3","1","1","2","3.0","3"
"blake bell","TE","KC","2019","9","2","0","1","1","2.0","2"
"tj logan","RB","TB","2019","9","2","0","1","1","2.0","2"
"jeff wilson","RB","SF","2019","9","2","0","1","1","2.0","2"
"darren fells","TE","HOU","2019","9","1","1","1","3","1.0","1"
"jordan howard","RB","PHI","2019","9","1","0","1","1","1.0","1"
"lesean mccoy","RB","KC","2019","9","0","0","1","1","0.0","0"
"jarius wright","WR","CAR","2019","9","0","0","0","4","-","0"
"adam thielen","WR","MIN","2019","9","0","0","0","1","-","0"
"trey burton","TE","CHI","2019","9","0","0","0","1","-","0"
"roosevelt nix","FB","PIT","2019","9","0","0","0","1","-","0"
"seth roberts","WR","BAL","2019","9","0","0","0","1","-","0"
"diontae spencer","WR","DEN","2019","9","0","0","1","3","0.0","0"
"tyler kroft","TE","BUF","2019","9","0","0","0","1","-","0"
"ben koyack","TE","JAX","2019","9","0","0","0","1","-","0"
"jake kumerow","WR","GB","2019","9","0","0","0","2","-","0"
"nick vannett","TE","PIT","2019","9","0","0","0","1","-","0"
"rashard higgins","WR","CLE","2019","9","0","0","0","1","-","0"
"johnny holton","WR","PIT","2019","9","0","0","0","1","-","0"
"marvin hall","WR","DET","2019","9","0","0","0","1","-","0"
"adam shaheen","TE","CHI","2019","9","0","0","0","1","-","0"
"wayne gallman","RB","NYG","2019","9","0","0","0","1","-","0"
"anthony firkser","TE","TEN","2019","9","0","0","0","1","-","0"
"rashaad penny","RB","SEA","2019","9","0","0","0","1","-","0"
"anthony miller 3","WR","CHI","2019","9","0","0","0","1","-","0"
"kalen ballage","RB","MIA","2019","9","0","0","0","1","-","0"
"marquez valdes scantling","WR","GB","2019","9","0","0","0","2","-","0"
"deon cain","WR","IND","2019","9","0","0","0","2","-","0"
"darrel williams","RB","KC","2019","9","0","0","0","1","-","0"
"robert foster","WR","BUF","2019","9","0","0","0","1","-","0"
"steven mitchell","WR","HOU","2019","9","0","0","0","1","-","0"
"josh jacobs","RB","OAK","2019","9","0","0","0","2","-","0"
"alexander mattison","RB","MIN","2019","9","0","0","0","1","-","0"
"miles boykin","WR","BAL","2019","9","0","0","0","1","-","0"
"justice hill","RB","BAL","2019","9","0","0","0","1","-","0"
"scott miller 2","WR","TB","2019","9","0","0","0","2","-","0"
"stephen carlson","TE","CLE","2019","9","0","0","0","1","-","0"
"aaron jones 2","RB","GB","2019","9","-1","0","1","3","-1.0","-1"
"royce freeman","RB","DEN","2019","9","-1","0","1","1","-1.0","-1"
"wendell smallwood","RB","WAS","2019","9","-2","0","2","3","-1.0","2"
